ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1764328276770931939!,system_11,0.000000,0.426904,,0.045981,0.341531,0.003342,0.009594,0.286760,0.797575,0.166554,0.018540,0.617269,0.142015,0.097206,0.800113,0.000000,0.000000,-0.189612,1.432245,-0.959154,1.149477,0.919020,0.634517,-1.251933,0.158749
1764328276770931939!,system_11,0.260221,0.434962,,0.043241,0.710815,0.010631,0.372575,0.005299,1.169135,0.005803,0.394379,0.608500,0.147560,0.115674,0.749328,0.048116,0.064272,-0.189612,1.432245,-0.959154,1.149477,0.919020,0.634517,-1.251933,0.158749
1764328276770931939!,system_11,0.588156,0.431792,,0.049096,1.137424,-0.003723,0.709747,-0.029036,1.458175,-0.004004,0.792329,0.627375,0.141171,0.066872,0.754649,0.024968,0.114166,-0.189612,1.432245,-0.959154,1.149477,0.919020,0.634517,-1.251933,0.158749
1764328276770931939!,system_11,1.001427,0.322970,,0.055483,1.934160,-0.010648,1.583891,-0.004909,2.011209,-0.013509,1.182679,0.543528,0.155126,0.093370,0.639185,0.064731,0.091623,,,,,,,,
1764328276770931939!,system_11,1.522239,0.362199,,0.078720,1.644721,0.015247,1.383506,0.007628,2.063072,0.001301,1.469760,0.579990,0.139141,0.056238,0.662849,0.069138,0.116835,,,,,,,,
1764328276770931939!,system_11,2.178578,0.375743,,0.036520,1.880374,-0.007959,1.482624,-0.014850,1.994110,-0.015129,1.303667,0.513895,0.054879,0.079137,0.578126,0.079417,0.115615,,,,,,,,
1764328276770931939!,system_11,3.005710,0.310559,,-0.004565,1.873691,-0.008187,1.379157,0.012761,2.055861,0.003215,1.336004,0.523694,0.091806,0.054579,0.621774,0.133618,0.177466,,,,,,,,
1764328276770931939!,system_11,4.048078,0.162968,,0.032152,1.756190,-0.012636,1.306854,0.025374,2.113418,0.000272,1.271928,0.549872,0.061019,0.045032,0.584749,0.117584,0.224964,,,,,,,,
1764328276770931939!,system_11,5.361692,0.142560,,-0.002195,1.935433,-0.001194,1.575154,0.026914,2.035110,0.003631,1.542677,0.506020,0.046873,0.041770,0.579827,0.144321,0.201080,,,,,,,,
1764328276770931939!,system_11,7.017135,0.177602,,-0.004744,1.723601,-0.005075,1.535676,0.008342,2.069963,-0.004620,1.356771,0.476904,0.019481,0.027081,0.538402,0.197220,0.219972,,,,,,,,
1764328276770931939!,system_11,9.103359,0.101192,,0.035470,1.910773,-0.002542,1.436602,0.039115,1.892477,-0.007825,1.442640,0.490564,0.032369,0.054571,0.434389,0.194821,0.187470,,,,,,,,
1764328276770931939!,system_11,11.732462,0.029811,,0.010306,1.926139,0.000792,1.453469,0.018744,1.963678,-0.002985,1.296890,0.510573,-0.044991,0.037463,0.336680,0.145211,0.197734,,,,,,,,
1764328276770931939!,system_11,15.045711,0.052988,,-0.008345,1.835730,0.006508,1.530281,0.034166,1.929403,-0.002388,1.536868,0.522599,-0.048438,0.056831,0.457450,0.162707,0.287948,,,,,,,,
1764328276770931939!,system_11,19.221135,-0.053712,,-0.008480,1.616946,0.008229,1.598964,0.014061,2.122736,0.015174,1.382944,0.516848,0.005733,0.021675,0.383640,0.146450,0.208255,,,,,,,,
1764328276770931939!,system_11,24.483092,0.076057,,0.036063,1.620231,0.009444,1.461943,0.038256,1.905385,0.006098,1.322231,0.515747,-0.022542,0.067682,0.314514,0.234153,0.185491,,,,,,,,
1764328276770931939!,system_11,31.114318,-0.053946,,-0.006476,1.946091,-0.004905,1.358324,0.044834,2.004571,-0.012163,1.381748,0.527455,-0.022525,0.020814,0.362430,0.187368,0.184601,,,,,,,,
1764328276770931939!,system_11,39.471125,0.080363,,0.055604,1.845819,0.002236,1.275180,0.021362,2.060959,-0.004307,1.385597,0.561335,0.034000,0.048280,0.315876,0.120011,0.161893,,,,,,,,
1764328276770931939!,system_11,50.002546,0.030814,,-0.001299,1.946586,-0.013685,1.508903,0.007863,1.990492,0.000685,1.306202,0.564609,-0.002709,0.002173,0.276218,0.141286,0.104480,,,,,,,,
1764328276770931939!,system_11,63.274460,0.042815,,0.013248,1.997705,-0.011966,1.685241,-0.009677,2.005376,0.005687,1.170349,0.640168,0.014064,0.005628,0.231395,0.093573,0.053923,,,,,,,,
1764328276770931939!,system_11,80.000000,0.020306,,-0.006132,2.045345,-0.004157,1.445226,0.011371,1.964931,-0.004019,1.634355,0.621792,0.001090,0.021336,0.174178,0.049301,0.035446,,,,,,,,
