ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1718812485607513834!,system_12,0.000000,0.018938,,0.410824,0.162899,0.074588,0.641421,0.047033,0.011206,0.121430,0.512197,0.136423,0.435504,0.166313,0.084540,0.000000,0.000000,-0.358112,0.519895,-1.273219,-0.515885,0.371473,0.889563,-1.603079,-1.149664
1718812485607513834!,system_12,0.260221,0.186959,,0.393705,0.284625,0.014730,0.688811,-0.013450,0.002484,-0.008382,0.435182,0.135543,0.408319,0.167905,0.079545,0.008785,0.016621,-0.358112,0.519895,-1.273219,-0.515885,0.371473,0.889563,-1.603079,-1.149664
1718812485607513834!,system_12,0.588156,0.073198,,0.203878,0.592525,-0.012489,0.808872,0.001138,-0.005835,-0.014544,0.376058,0.144652,0.306171,0.145494,0.075058,0.011141,-0.000326,-0.358112,0.519895,-1.273219,-0.515885,0.371473,0.889563,-1.603079,-1.149664
1718812485607513834!,system_12,1.001427,0.121703,,0.053459,0.851086,0.016067,0.874333,-0.006738,-0.015568,0.002930,0.241529,0.171611,0.377470,0.165413,0.069573,-0.042531,-0.000545,,,,,,,,
1718812485607513834!,system_12,1.522239,0.168338,,0.120267,0.893736,-0.013891,0.950342,0.002546,0.038321,0.000642,0.262582,0.187149,0.300613,0.105441,0.078361,-0.071123,0.011034,,,,,,,,
1718812485607513834!,system_12,2.178578,0.213627,,0.054340,0.816806,-0.007952,0.893980,-0.019286,-0.009284,0.006778,0.251949,0.212088,0.402906,0.155086,0.079405,-0.001870,-0.000022,,,,,,,,
1718812485607513834!,system_12,3.005710,0.319392,,0.124437,0.800135,-0.003085,0.900288,0.011226,0.004634,0.001155,0.232781,0.181447,0.245272,0.097771,0.059782,0.021881,0.014196,,,,,,,,
1718812485607513834!,system_12,4.048078,0.410256,,0.033359,0.791048,-0.008223,0.839850,0.006088,-0.001421,-0.009853,0.244297,0.205266,0.159622,0.075784,0.040692,0.002039,0.022282,,,,,,,,
1718812485607513834!,system_12,5.361692,0.455698,,0.016255,0.753826,-0.004920,0.852681,0.022537,-0.013824,0.004377,0.228585,0.172516,0.082062,0.096739,0.047062,0.062970,0.011999,,,,,,,,
1718812485607513834!,system_12,7.017135,0.374654,,-0.025035,0.737544,0.005201,0.847155,0.004032,0.004694,0.005663,0.166817,0.208679,0.100552,0.042464,0.042577,0.116980,0.024451,,,,,,,,
1718812485607513834!,system_12,9.103359,0.443337,,0.026965,0.911653,0.000442,0.863581,0.007842,0.001051,-0.003276,0.231415,0.178340,-0.003691,-0.003903,0.053214,0.088971,0.032331,,,,,,,,
1718812485607513834!,system_12,11.732462,0.441800,,-0.073265,0.670351,0.014814,0.907832,0.017055,0.013099,-0.017046,0.184984,0.093431,0.093965,0.060202,0.008554,0.123039,0.018282,,,,,,,,
1718812485607513834!,system_12,15.045711,0.262356,,0.041306,0.686545,0.002198,0.885544,0.027312,0.033053,-0.012121,0.216098,0.097299,-0.043379,0.035236,0.012426,0.141676,0.055246,,,,,,,,
1718812485607513834!,system_12,19.221135,0.287063,,0.006875,0.822271,0.013915,0.865083,0.014478,0.018221,0.002499,0.208227,0.106587,-0.074859,-0.028409,0.004148,0.113861,0.046693,,,,,,,,
1718812485607513834!,system_12,24.483092,0.268526,,-0.004410,0.732797,0.008823,0.892394,0.046065,0.050337,-0.008065,0.253165,0.103274,-0.063255,0.021707,0.005125,0.119984,0.031610,,,,,,,,
1718812485607513834!,system_12,31.114318,0.168112,,-0.019220,0.642614,-0.016946,0.903464,0.063095,0.049793,0.008012,0.209056,0.103172,0.029652,-0.002023,-0.000640,0.151718,0.033699,,,,,,,,
1718812485607513834!,system_12,39.471125,0.191937,,0.105160,0.823957,-0.007794,0.914537,0.072098,0.030270,-0.010767,0.238614,0.134884,0.041709,0.019919,0.003706,0.145134,0.025520,,,,,,,,
1718812485607513834!,system_12,50.002546,0.017606,,0.046268,0.648751,-0.016233,0.826351,0.038337,0.066578,0.016514,0.237062,0.143201,-0.073936,-0.047201,0.020180,0.128905,0.016628,,,,,,,,
1718812485607513834!,system_12,63.274460,0.077414,,0.064559,0.698029,-0.005736,0.848772,0.031477,0.040453,-0.001450,0.201264,0.166558,0.057883,0.030642,-0.023052,0.082165,-0.031366,,,,,,,,
1718812485607513834!,system_12,80.000000,0.004510,,0.048731,0.689650,-0.004672,0.837785,0.043152,0.059401,-0.013345,0.231426,0.181158,-0.066084,0.002151,-0.000742,0.059956,0.021319,,,,,,,,
