ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
182992711477288845!,system_08,0.000000,0.852122,,0.384066,0.562391,0.382015,0.127115,0.603059,0.000000,1.000000,0.101738,0.681526,0.396328,0.272862,0.036152,0.000000,0.000000,-0.466789,1.538083,-0.039328,1.044662,-0.263396,-0.415206,0.076523,0.724985
182992711477288845!,system_08,0.260221,0.844201,,0.208900,1.092001,0.293983,0.404845,0.460371,0.276200,1.059827,0.289084,0.710426,0.339949,0.232876,0.120633,0.126093,0.080192,-0.466789,1.538083,-0.039328,1.044662,-0.263396,-0.415206,0.076523,0.724985
182992711477288845!,system_08,0.588156,0.775253,,0.031687,1.491073,0.072582,1.110834,0.398360,0.676877,0.881910,0.660329,0.560065,0.242979,0.269624,0.155811,0.173529,-0.043513,-0.466789,1.538083,-0.039328,1.044662,-0.263396,-0.415206,0.076523,0.724985
182992711477288845!,system_08,1.001427,1.081360,,-0.039349,2.142959,0.019616,1.832859,0.392545,1.029251,0.432189,0.855372,0.317241,0.231290,0.255408,0.203801,0.218987,-0.028036,,,,,,,,
182992711477288845!,system_08,1.522239,0.914806,,0.004153,1.850980,0.011233,1.687647,0.242490,1.017971,0.404046,0.617970,0.180812,0.032380,0.311727,0.243867,0.461823,0.238049,,,,,,,,
182992711477288845!,system_08,2.178578,0.765313,,0.009359,1.849860,-0.060494,1.848895,0.154844,0.779174,0.285634,0.501256,0.208823,0.095243,0.213625,0.143609,0.450966,0.301526,,,,,,,,
182992711477288845!,system_08,3.005710,0.849216,,0.050020,2.053158,-0.040466,1.730195,0.124570,0.661552,0.232259,0.497389,0.015126,0.026906,0.210716,0.277443,0.584998,0.357618,,,,,,,,
182992711477288845!,system_08,4.048078,0.835686,,0.061580,1.788695,0.020349,1.850083,0.112115,0.803729,0.010139,0.375713,0.042576,0.029944,0.152620,0.213274,0.754069,0.423170,,,,,,,,
182992711477288845!,system_08,5.361692,0.846227,,0.009444,1.861160,-0.009349,1.861928,0.046625,0.733448,0.165394,0.435020,0.097746,-0.017627,0.097212,0.182106,0.588992,0.591325,,,,,,,,
182992711477288845!,system_08,7.017135,0.605175,,0.020957,1.933074,-0.011407,1.736590,0.038690,0.743879,0.018731,0.284809,0.005991,-0.057939,0.086404,0.092528,0.675404,0.517176,,,,,,,,
182992711477288845!,system_08,9.103359,0.474419,,-0.056853,1.959046,-0.002933,1.675327,0.126260,0.729224,0.056877,0.236557,0.024465,-0.016969,0.024006,0.103273,0.634990,0.584447,,,,,,,,
182992711477288845!,system_08,11.732462,0.434635,,0.014244,1.848412,-0.016874,1.835999,0.065466,0.804608,0.058052,0.230108,0.040742,0.048607,0.055866,0.027300,0.649821,0.592758,,,,,,,,
182992711477288845!,system_08,15.045711,0.258284,,0.028376,1.897494,-0.055156,1.652272,0.084060,0.628848,-0.012979,0.218426,0.065115,-0.123840,0.097296,-0.006612,0.647286,0.593387,,,,,,,,
182992711477288845!,system_08,19.221135,0.460517,,0.053038,2.120006,0.013782,1.624342,-0.066052,0.728931,-0.049922,0.215051,0.160181,0.036944,0.028477,-0.003604,0.752576,0.264544,,,,,,,,
182992711477288845!,system_08,24.483092,0.331420,,0.009967,2.123460,-0.009071,1.861126,-0.058307,0.752694,-0.048462,0.107242,0.050343,-0.025891,0.029033,0.023690,0.620716,0.353667,,,,,,,,
182992711477288845!,system_08,31.114318,0.572263,,0.036010,2.002056,-0.017899,1.813420,0.042039,0.629614,0.166614,0.066561,0.092986,-0.010879,0.047822,0.042279,0.577271,0.251624,,,,,,,,
182992711477288845!,system_08,39.471125,0.081816,,0.023397,1.889824,-0.011108,1.877447,0.075839,0.725506,-0.059112,0.187346,0.156407,0.048538,0.031843,0.002645,0.501379,0.232090,,,,,,,,
182992711477288845!,system_08,50.002546,0.086018,,0.057940,2.159537,0.007757,1.738526,-0.035332,0.617610,0.044284,0.176711,0.197234,-0.012027,0.056799,-0.012141,0.395516,0.021997,,,,,,,,
182992711477288845!,system_08,63.274460,0.044260,,0.013541,1.980615,-0.013560,2.035276,-0.024054,0.688882,0.086577,0.111745,0.379123,-0.024784,-0.016916,0.066112,0.346283,0.026212,,,,,,,,
182992711477288845!,system_08,80.000000,0.087595,,0.041090,2.056502,-0.004390,1.794887,0.001262,0.726772,-0.021657,0.148046,0.498549,0.011696,-0.073067,0.032991,0.115990,-0.048948,,,,,,,,
