ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2293691332643154675!,system_09,0.000000,0.268210,,0.000000,0.326116,0.205724,1.000000,0.033020,0.209249,0.658397,0.342632,0.225277,0.287144,0.354523,0.335525,0.000000,0.000000,-0.188235,-1.727605,-0.061867,0.160027,1.052992,-0.569219,0.437197,1.134390
2293691332643154675!,system_09,0.260221,0.276995,,0.030223,-0.015982,0.172172,0.639117,0.029486,0.388965,0.651535,0.363529,0.190174,0.235141,0.356048,0.368720,0.019828,-0.051859,-0.188235,-1.727605,-0.061867,0.160027,1.052992,-0.569219,0.437197,1.134390
2293691332643154675!,system_09,0.588156,0.281587,,-0.000317,-0.006081,0.102855,0.156039,0.049285,0.473475,0.799253,0.340039,0.170457,0.233103,0.352408,0.364324,0.011830,-0.013162,-0.188235,-1.727605,-0.061867,0.160027,1.052992,-0.569219,0.437197,1.134390
2293691332643154675!,system_09,1.001427,0.427380,,0.034633,0.004072,0.110773,0.053416,0.072686,0.661385,0.848462,0.276878,0.210355,0.225663,0.344435,0.320756,0.052464,0.006312,,,,,,,,
2293691332643154675!,system_09,1.522239,0.414996,,0.039825,-0.020413,0.104814,-0.029030,0.119694,0.666725,0.828892,0.402250,0.159676,0.245743,0.279581,0.381821,0.085639,0.015795,,,,,,,,
2293691332643154675!,system_09,2.178578,0.438853,,0.091403,0.000669,0.073479,-0.089424,0.048760,0.677307,0.788702,0.308197,0.120677,0.119294,0.222103,0.286804,0.116216,0.012864,,,,,,,,
2293691332643154675!,system_09,3.005710,0.479496,,0.102129,0.009499,0.105077,-0.030075,0.060245,0.618216,0.809986,0.286997,0.105913,0.088655,0.264404,0.416216,0.093010,-0.009098,,,,,,,,
2293691332643154675!,system_09,4.048078,0.482301,,0.085858,-0.030192,0.082720,-0.067057,0.063952,0.672244,0.813248,0.221330,0.026691,0.067123,0.304627,0.347849,0.131038,0.024762,,,,,,,,
2293691332643154675!,system_09,5.361692,0.495076,,0.098262,0.028172,0.082946,0.055585,0.073792,0.622063,0.741179,0.203879,0.087083,0.051521,0.262394,0.410309,0.148147,0.070103,,,,,,,,
2293691332643154675!,system_09,7.017135,0.516137,,0.135093,0.021098,0.125962,-0.034732,0.078247,0.569958,0.740749,0.171099,0.066607,0.003384,0.192881,0.326053,0.179646,0.059866,,,,,,,,
2293691332643154675!,system_09,9.103359,0.407112,,0.139720,0.035498,0.107657,-0.065001,0.047738,0.596160,0.735794,0.139861,0.006015,0.036235,0.180219,0.361513,0.141180,0.154055,,,,,,,,
2293691332643154675!,system_09,11.732462,0.446522,,0.144765,0.061633,0.087380,-0.009330,0.086720,0.718581,0.646767,0.080026,0.066988,-0.003768,0.111808,0.363406,0.093361,0.082608,,,,,,,,
2293691332643154675!,system_09,15.045711,0.382612,,0.144320,0.018923,0.114550,0.003953,0.084856,0.692165,0.656085,0.101417,0.022298,-0.007438,0.066655,0.282498,0.137731,0.236184,,,,,,,,
2293691332643154675!,system_09,19.221135,0.341969,,0.158131,0.062470,0.094757,0.054197,0.074172,0.702581,0.590102,0.073768,0.029199,-0.008289,0.160122,0.299336,0.143162,0.221481,,,,,,,,
2293691332643154675!,system_09,24.483092,0.321834,,0.182658,0.096719,0.091115,0.022986,0.097885,0.728719,0.574823,0.060636,0.004615,0.013854,0.041151,0.307424,0.139245,0.165748,,,,,,,,
2293691332643154675!,system_09,31.114318,0.341489,,0.135012,0.078198,0.072528,0.050219,0.109632,0.635944,0.540206,0.047821,0.061886,-0.036017,0.037020,0.198637,0.107941,0.196635,,,,,,,,
2293691332643154675!,system_09,39.471125,0.244542,,0.177958,0.039467,0.107214,0.018602,0.119989,0.598649,0.517080,0.046370,0.039181,-0.017344,0.076573,0.199726,0.130598,0.140323,,,,,,,,
2293691332643154675!,system_09,50.002546,0.261702,,0.121830,0.080684,0.072005,-0.086919,0.107214,0.651256,0.538369,0.026714,0.007668,-0.021364,0.105709,0.103860,0.103332,0.166197,,,,,,,,
2293691332643154675!,system_09,63.274460,0.268813,,0.151267,0.051848,0.086295,0.006245,0.084153,0.735498,0.467141,0.083197,0.060877,-0.041642,0.064569,0.097021,0.090774,0.157712,,,,,,,,
2293691332643154675!,system_09,80.000000,0.239868,,0.113579,0.083047,0.120694,0.051911,0.059426,0.707955,0.575241,-0.010128,0.093226,-0.039739,0.038670,0.067545,0.064831,0.038732,,,,,,,,
