ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1545891855298877364!,system_04,0.000000,0.111839,,0.781664,0.248415,0.453253,1.000000,0.000000,0.644359,0.885224,0.095377,0.277791,0.182817,0.153181,0.615880,0.000000,0.000000,0.736501,-0.353549,-0.048698,-2.090758,-1.476603,-2.347688,-1.058149,1.374669
1545891855298877364!,system_04,0.260221,0.078167,,0.906808,-0.013990,0.504898,0.960271,-0.012840,0.177890,0.799745,0.000727,0.300654,0.157772,0.172721,0.494308,0.013252,-0.027745,0.736501,-0.353549,-0.048698,-2.090758,-1.476603,-2.347688,-1.058149,1.374669
1545891855298877364!,system_04,0.588156,0.130519,,1.032729,0.019786,0.665378,0.910166,0.069743,0.015032,0.614002,0.005611,0.286864,0.234317,0.123168,0.652676,0.038824,-0.039840,0.736501,-0.353549,-0.048698,-2.090758,-1.476603,-2.347688,-1.058149,1.374669
1545891855298877364!,system_04,1.001427,0.155982,,1.116819,-0.002701,0.932342,0.840849,0.046514,-0.041020,0.519641,0.005879,0.263494,0.212837,0.164360,0.655353,-0.013237,-0.038512,,,,,,,,
1545891855298877364!,system_04,1.522239,0.108646,,1.102097,0.000604,0.935614,0.923201,-0.017870,0.049886,0.465713,-0.009037,0.271570,0.251598,0.135073,0.578735,0.041016,0.025613,,,,,,,,
1545891855298877364!,system_04,2.178578,0.144288,,1.122817,0.022974,0.686277,0.998219,-0.060113,-0.045417,0.499678,0.009666,0.278382,0.264999,0.161024,0.633399,0.004999,0.002681,,,,,,,,
1545891855298877364!,system_04,3.005710,0.088452,,1.078713,0.035124,0.815208,0.897728,0.006879,0.026215,0.502325,0.000678,0.246450,0.256429,0.140717,0.475965,-0.010760,0.027023,,,,,,,,
1545891855298877364!,system_04,4.048078,0.126512,,1.158883,0.012197,0.771963,0.822739,-0.032955,0.075506,0.449675,0.002135,0.255546,0.255973,0.125007,0.648025,0.031855,-0.016464,,,,,,,,
1545891855298877364!,system_04,5.361692,0.192536,,1.168415,0.021378,0.689854,0.788936,0.031016,-0.034195,0.491414,-0.007755,0.237868,0.259019,0.106306,0.582308,-0.020661,-0.016122,,,,,,,,
1545891855298877364!,system_04,7.017135,0.303198,,1.173192,0.015625,0.729552,0.828094,0.001046,-0.003166,0.420275,0.004943,0.290731,0.355829,0.077252,0.528975,0.015683,0.035972,,,,,,,,
1545891855298877364!,system_04,9.103359,0.200685,,1.208300,-0.002938,0.700857,0.786234,0.055447,0.053454,0.480236,0.007104,0.263687,0.294365,0.110565,0.575701,0.009921,0.061241,,,,,,,,
1545891855298877364!,system_04,11.732462,0.184931,,1.126584,-0.012833,0.571086,0.684936,0.017649,-0.025861,0.483165,-0.001121,0.272939,0.414783,0.085215,0.586501,0.036923,0.030530,,,,,,,,
1545891855298877364!,system_04,15.045711,0.314945,,1.185029,-0.011948,0.643598,0.579053,0.006639,0.007593,0.432596,-0.006864,0.212190,0.365284,0.029129,0.566252,0.017022,0.078642,,,,,,,,
1545891855298877364!,system_04,19.221135,0.315295,,1.176755,0.030206,0.520503,0.585331,0.088773,0.027958,0.402478,-0.005701,0.196514,0.334096,0.057710,0.488760,0.045185,0.082733,,,,,,,,
1545891855298877364!,system_04,24.483092,0.385300,,1.187607,-0.007121,0.352313,0.506805,0.033579,0.069296,0.387628,-0.002090,0.218499,0.330636,0.019224,0.455462,0.047784,0.069315,,,,,,,,
1545891855298877364!,system_04,31.114318,0.440630,,1.165211,0.038463,0.349816,0.379344,0.107276,0.114208,0.459235,-0.007230,0.225223,0.263133,0.047726,0.426317,0.053004,0.130197,,,,,,,,
1545891855298877364!,system_04,39.471125,0.399482,,1.193778,0.030540,0.257810,0.536666,0.215773,0.134657,0.502962,-0.011023,0.185363,0.232203,0.009780,0.330983,0.064450,0.100869,,,,,,,,
1545891855298877364!,system_04,50.002546,0.430005,,1.189602,0.022760,0.119295,0.458953,0.212794,0.158520,0.484254,0.024188,0.161502,0.166403,0.059254,0.241222,0.060536,0.149584,,,,,,,,
1545891855298877364!,system_04,63.274460,0.407433,,1.215309,0.066047,0.160088,0.204353,0.219720,0.266863,0.510903,0.016627,0.188271,0.101203,0.009764,0.218955,0.059243,0.143749,,,,,,,,
1545891855298877364!,system_04,80.000000,0.393620,,1.257684,0.065793,0.105091,0.207281,0.236184,0.286885,0.425841,0.002926,0.194010,0.123373,0.019485,0.236460,0.075358,0.106600,,,,,,,,
