ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
486513189733544713!,system_04,0.000000,0.708590,,0.780519,0.976073,0.809870,0.409404,0.557557,1.000000,0.583847,0.845941,0.667824,0.547141,0.798776,0.886608,0.000000,0.000000,0.234871,0.328624,-0.101372,0.827582,-1.475228,-0.244737,0.536640,1.169668
486513189733544713!,system_04,0.260221,0.741513,,0.684178,1.043923,1.010302,0.488679,0.568427,1.349597,0.467821,1.107256,0.689918,0.620669,0.824281,0.946478,0.074672,0.015799,0.234871,0.328624,-0.101372,0.827582,-1.475228,-0.244737,0.536640,1.169668
486513189733544713!,system_04,0.588156,0.598059,,0.628512,1.123506,1.185034,0.831855,0.484212,1.726796,0.140187,1.345316,0.699523,0.574164,0.821975,0.906396,-0.005364,0.007785,0.234871,0.328624,-0.101372,0.827582,-1.475228,-0.244737,0.536640,1.169668
486513189733544713!,system_04,1.001427,0.711627,,0.591841,1.209014,1.284018,1.096678,0.420579,2.187076,0.106126,1.502648,0.665860,0.596672,0.811690,1.131951,0.012811,0.027410,,,,,,,,
486513189733544713!,system_04,1.522239,0.786886,,0.550057,1.170794,1.249225,0.899704,0.635402,2.041082,0.103370,1.538163,0.642963,0.524355,0.781044,1.042807,0.000508,0.057997,,,,,,,,
486513189733544713!,system_04,2.178578,0.783038,,0.622668,1.231697,1.100080,0.808288,0.476971,2.159035,0.075955,1.482282,0.667666,0.502958,0.896905,0.936252,-0.068800,0.106096,,,,,,,,
486513189733544713!,system_04,3.005710,0.709392,,0.563031,1.153285,0.842283,0.935557,0.485068,2.112406,0.054440,1.544615,0.731106,0.610851,0.979913,0.889497,0.145735,0.041491,,,,,,,,
486513189733544713!,system_04,4.048078,0.842683,,0.442801,1.145451,0.966700,0.732125,0.396772,1.917896,0.092278,1.601288,0.688622,0.572034,0.840726,0.946783,0.070136,0.179106,,,,,,,,
486513189733544713!,system_04,5.361692,0.795619,,0.509057,1.114908,1.106761,0.872911,0.370694,2.082012,0.091393,1.568181,0.618537,0.635953,0.693752,0.678572,0.193079,0.153862,,,,,,,,
486513189733544713!,system_04,7.017135,0.796681,,0.481497,1.106305,0.745669,0.719507,0.304380,1.778306,-0.005991,1.539794,0.737386,0.657033,0.927271,0.775273,0.114939,0.219836,,,,,,,,
486513189733544713!,system_04,9.103359,0.788701,,0.390648,1.040182,0.944154,0.844106,0.296857,1.799486,0.029133,1.592928,0.704182,0.596927,0.667115,0.733947,0.060600,0.243313,,,,,,,,
486513189733544713!,system_04,11.732462,0.752942,,0.390730,0.970917,0.629368,0.602921,0.330490,1.590486,0.051874,1.506748,0.638411,0.707461,0.760895,0.746035,0.244560,0.331365,,,,,,,,
486513189733544713!,system_04,15.045711,0.875292,,0.333624,0.966714,0.724067,0.702614,0.171485,1.745166,0.002585,1.521417,0.678060,0.614691,0.644056,0.436043,0.255252,0.358415,,,,,,,,
486513189733544713!,system_04,19.221135,0.918157,,0.343646,0.978977,0.672871,0.537836,0.232842,1.624354,0.042488,1.531449,0.641920,0.534837,0.601610,0.427964,0.410381,0.371422,,,,,,,,
486513189733544713!,system_04,24.483092,0.972219,,0.323961,0.942880,0.615443,0.275857,0.391433,1.703523,0.041017,1.606438,0.543377,0.614175,0.613322,0.545149,0.354141,0.374640,,,,,,,,
486513189733544713!,system_04,31.114318,1.041440,,0.349499,1.013125,0.493115,0.267675,0.264196,1.924200,0.059184,1.510677,0.475354,0.412987,0.596046,0.259316,0.433085,0.297010,,,,,,,,
486513189733544713!,system_04,39.471125,1.118334,,0.452582,1.038457,0.438173,0.348734,0.207676,1.848328,0.104598,1.533914,0.421086,0.282210,0.502976,0.335709,0.438654,0.192415,,,,,,,,
486513189733544713!,system_04,50.002546,1.039207,,0.412297,1.037636,0.429672,0.073972,0.135923,1.496258,0.111025,1.500349,0.389011,0.292416,0.460444,0.209498,0.465566,0.244017,,,,,,,,
486513189733544713!,system_04,63.274460,1.181401,,0.354236,1.045477,0.276939,0.299716,0.172873,1.602731,-0.025346,1.469289,0.381935,0.166974,0.250675,0.061183,0.490544,0.077464,,,,,,,,
486513189733544713!,system_04,80.000000,0.988051,,0.432347,1.053904,0.246259,0.125251,0.078907,1.540778,-0.003555,1.453946,0.335420,0.072771,0.313448,-0.007467,0.455715,0.120726,,,,,,,,
