ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1115677956350525326!,system_07,0.000000,0.517705,,0.040912,0.497468,0.839299,1.000000,0.979014,0.788935,0.972452,0.245801,0.139085,0.799327,0.000000,0.892284,0.000000,0.000000,-0.149627,0.255449,0.472214,-1.169395,-0.862660,1.378664,-0.722652,0.111209
1115677956350525326!,system_07,0.260221,0.631123,,-0.005033,0.618371,0.622910,0.960370,0.919765,0.433182,1.081257,0.013433,0.135308,0.954743,0.091661,0.886931,0.044178,0.185452,-0.149627,0.255449,0.472214,-1.169395,-0.862660,1.378664,-0.722652,0.111209
1115677956350525326!,system_07,0.588156,0.624082,,-0.005620,0.896826,0.490731,0.993321,1.044070,-0.014748,1.144130,0.001607,0.106786,0.630991,0.072888,0.770829,0.000136,0.166859,-0.149627,0.255449,0.472214,-1.169395,-0.862660,1.378664,-0.722652,0.111209
1115677956350525326!,system_07,1.001427,0.684914,,-0.023846,1.090162,0.123224,1.058780,1.123685,-0.049747,1.271311,0.005977,0.092100,0.655985,0.068321,0.643006,0.048361,0.309267,,,,,,,,
1115677956350525326!,system_07,1.522239,0.702243,,0.005908,1.047365,0.094359,1.032382,1.181393,0.063868,1.191059,0.015113,0.074103,0.578388,0.041272,0.569250,0.012293,0.334534,,,,,,,,
1115677956350525326!,system_07,2.178578,0.818816,,-0.003684,1.111095,0.009533,0.879032,1.185964,-0.020803,1.191263,0.010738,0.057865,0.435911,0.037563,0.451730,0.058454,0.280937,,,,,,,,
1115677956350525326!,system_07,3.005710,0.768234,,0.011830,1.156121,0.136697,0.909495,1.129597,0.021261,1.250911,-0.028201,0.066622,0.384829,0.037996,0.320409,0.102795,0.468502,,,,,,,,
1115677956350525326!,system_07,4.048078,0.833891,,0.006903,1.035450,0.114746,0.858270,1.199857,0.072227,1.231941,0.012504,0.040005,0.084405,0.047249,0.300411,0.065211,0.551223,,,,,,,,
1115677956350525326!,system_07,5.361692,0.799166,,0.001176,1.123678,0.087614,0.826509,1.201244,0.016064,1.186741,0.004245,0.044024,0.108568,0.002618,0.077431,0.073520,0.724203,,,,,,,,
1115677956350525326!,system_07,7.017135,0.916018,,-0.011842,1.094418,0.086593,0.814167,1.176154,0.091424,1.158636,0.017800,0.020710,0.013457,0.073720,-0.132529,0.147828,0.662341,,,,,,,,
1115677956350525326!,system_07,9.103359,1.077461,,0.008737,1.079274,-0.136191,0.801923,1.209892,0.038251,1.202353,-0.013713,0.010835,0.197552,0.061267,-0.073163,0.134826,0.699935,,,,,,,,
1115677956350525326!,system_07,11.732462,1.081868,,0.001052,1.088433,0.062529,0.707093,1.229607,0.008349,1.215383,-0.010129,0.012034,0.051859,0.039840,-0.249529,0.147399,0.488528,,,,,,,,
1115677956350525326!,system_07,15.045711,0.941725,,-0.003381,1.074145,0.075252,0.708053,1.184412,0.023703,1.214512,0.006457,0.022449,0.082440,0.035402,-0.055241,0.137402,0.641637,,,,,,,,
1115677956350525326!,system_07,19.221135,1.242586,,-0.006936,1.067558,0.038618,0.796510,1.175636,0.049805,1.203807,0.003891,-0.016538,-0.047209,0.030461,0.048345,0.126786,0.310320,,,,,,,,
1115677956350525326!,system_07,24.483092,1.260061,,0.006753,1.042909,-0.130457,0.776375,1.187043,0.059506,1.227436,-0.004862,0.026177,0.129438,0.008364,-0.006309,0.141818,0.343507,,,,,,,,
1115677956350525326!,system_07,31.114318,1.310358,,-0.005799,1.131171,-0.162521,0.766831,1.204623,0.018681,1.228473,-0.013551,0.009192,0.042190,0.018189,-0.054166,0.137788,0.222964,,,,,,,,
1115677956350525326!,system_07,39.471125,1.565705,,0.004400,1.063205,-0.063906,0.778601,1.152909,-0.052467,1.258087,0.009555,-0.005574,0.025183,0.029798,0.027969,0.104410,0.133715,,,,,,,,
1115677956350525326!,system_07,50.002546,1.519028,,0.002845,1.143346,0.076027,0.759615,1.162051,0.064904,1.193681,0.010493,0.036781,-0.114332,0.008818,-0.014136,0.124746,0.285782,,,,,,,,
1115677956350525326!,system_07,63.274460,1.337924,,0.000321,1.129294,-0.006146,0.819945,1.141189,0.005603,1.162535,-0.003160,-0.000910,-0.025265,-0.000271,0.109247,0.113633,0.220059,,,,,,,,
1115677956350525326!,system_07,80.000000,1.321087,,0.013423,1.145057,-0.052416,0.766257,1.198768,0.035030,1.176531,0.019365,0.011477,-0.002026,0.010072,-0.026536,0.104983,0.030609,,,,,,,,
