ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1864858907754841890!,system_03,0.000000,0.954739,,0.611394,0.250629,0.501597,0.538922,0.390023,0.618353,0.000000,0.334814,0.420040,0.254871,1.000000,0.216766,0.000000,0.000000,2.470053,0.272232,0.144182,1.074452,-2.005123,1.019965,-1.900008,0.292308
1864858907754841890!,system_03,0.260221,0.985969,,1.112986,0.351450,1.083570,0.643826,0.286603,1.045026,-0.000216,0.508588,0.347607,0.250139,1.018211,0.244272,-0.147525,0.003728,2.470053,0.272232,0.144182,1.074452,-2.005123,1.019965,-1.900008,0.292308
1864858907754841890!,system_03,0.588156,1.070018,,1.806464,0.559688,1.477405,0.679813,0.170600,1.229636,0.002831,1.271971,0.463380,0.315314,0.924951,0.256578,0.228021,0.025638,2.470053,0.272232,0.144182,1.074452,-2.005123,1.019965,-1.900008,0.292308
1864858907754841890!,system_03,1.001427,1.010925,,2.441991,0.646359,2.386367,0.786560,0.057813,1.689407,0.008058,1.589240,0.478718,0.306859,1.087311,0.221956,0.053515,0.026076,,,,,,,,
1864858907754841890!,system_03,1.522239,1.065969,,2.675683,0.636906,2.202678,0.510819,0.050365,1.793883,0.001200,1.693601,0.490626,0.428537,0.785775,0.183074,0.025532,0.016494,,,,,,,,
1864858907754841890!,system_03,2.178578,1.152638,,2.308167,0.495617,2.024895,0.586239,0.047032,1.646031,0.000682,1.722070,0.558734,0.519056,0.788079,0.167926,0.002284,0.033853,,,,,,,,
1864858907754841890!,system_03,3.005710,1.171926,,2.294220,0.380650,1.837996,0.461802,0.004465,1.775623,-0.013857,1.705638,0.639172,0.653545,0.947373,0.161669,0.156251,0.071210,,,,,,,,
1864858907754841890!,system_03,4.048078,1.358297,,2.388035,0.385019,2.043776,0.255124,0.007712,1.794169,0.001079,1.792804,0.628672,0.533687,0.754044,0.113627,0.192261,0.048054,,,,,,,,
1864858907754841890!,system_03,5.361692,1.101296,,2.414886,0.250887,1.994142,0.339963,-0.034045,1.763470,-0.006077,1.918572,0.651670,0.634063,0.504648,0.113839,0.274545,0.089472,,,,,,,,
1864858907754841890!,system_03,7.017135,1.163961,,1.937842,0.273461,2.016358,0.344991,0.066633,1.727735,0.006375,1.766464,0.633501,0.598019,0.587715,0.069195,0.366314,0.123338,,,,,,,,
1864858907754841890!,system_03,9.103359,1.281808,,1.924298,0.222539,1.443457,0.182970,-0.016672,1.825178,0.005468,1.589268,0.597337,0.413278,0.511319,0.056965,0.383633,0.074491,,,,,,,,
1864858907754841890!,system_03,11.732462,1.430404,,1.983827,0.133637,2.129692,0.101558,0.031075,1.518849,-0.011898,1.591597,0.411089,0.478764,0.093099,0.047851,0.400906,0.147026,,,,,,,,
1864858907754841890!,system_03,15.045711,1.488051,,2.170922,0.091826,1.600624,0.263070,0.023815,1.815049,0.008080,1.763927,0.454490,0.432164,0.122384,0.038899,0.873564,0.091799,,,,,,,,
1864858907754841890!,system_03,19.221135,1.441250,,1.912262,0.141800,1.560593,0.100071,0.070598,1.778305,-0.000586,1.771034,0.330688,0.272310,0.096047,0.107854,0.684576,0.111991,,,,,,,,
1864858907754841890!,system_03,24.483092,1.565110,,2.008123,0.118006,1.695541,0.074125,-0.015300,1.677770,0.004838,1.487917,0.282166,0.230033,0.029268,0.043530,0.652303,0.051524,,,,,,,,
1864858907754841890!,system_03,31.114318,1.285190,,1.745235,0.151653,1.512231,0.077893,0.082388,1.830732,0.002631,1.837572,0.284625,0.085541,0.160568,-0.047823,0.864508,0.090904,,,,,,,,
1864858907754841890!,system_03,39.471125,0.983522,,1.863782,0.111882,1.470831,0.057868,0.001028,1.892052,0.005227,1.677079,0.278358,-0.097596,0.052530,0.003701,0.641253,0.057849,,,,,,,,
1864858907754841890!,system_03,50.002546,0.946083,,1.869565,0.157208,1.594028,0.029455,0.038386,1.663506,-0.003214,1.722536,0.333118,-0.034674,-0.070138,-0.014551,0.623263,0.031303,,,,,,,,
1864858907754841890!,system_03,63.274460,0.396129,,2.003010,0.222327,1.303371,0.143307,0.053311,1.779330,0.005916,1.487712,0.467401,0.051079,0.113644,-0.023674,0.619245,-0.005607,,,,,,,,
1864858907754841890!,system_03,80.000000,0.163732,,2.060096,0.197715,1.729465,-0.082232,0.026938,1.877677,-0.014946,1.768606,0.616009,-0.008133,0.071113,-0.070462,0.560267,-0.006679,,,,,,,,
