ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1831119679113501960!,system_02,0.000000,0.003928,,0.284362,0.037283,0.001025,0.829532,0.062593,0.461571,0.258396,0.798479,0.196875,0.162499,0.680392,0.207379,0.000000,0.000000,0.402864,-1.657358,2.161752,-1.625489,-0.427478,-0.108279,1.424379,0.178723
1831119679113501960!,system_02,0.260221,0.008736,,0.271984,0.006853,0.087243,0.403122,0.761054,0.042422,0.709626,0.395801,0.191984,0.157802,0.791901,0.259878,-0.003728,-0.029190,0.402864,-1.657358,2.161752,-1.625489,-0.427478,-0.108279,1.424379,0.178723
1831119679113501960!,system_02,0.588156,0.041460,,0.411570,-0.039206,0.564120,-0.023491,1.776392,-0.010242,1.179919,0.045879,0.184109,0.180522,0.637994,0.252648,0.011582,-0.008130,0.402864,-1.657358,2.161752,-1.625489,-0.427478,-0.108279,1.424379,0.178723
1831119679113501960!,system_02,1.001427,-0.019146,,0.494680,0.008174,0.787577,0.110238,2.860841,0.028777,2.404101,0.046255,0.218056,0.174522,0.555178,0.186711,-0.006554,0.014067,,,,,,,,
1831119679113501960!,system_02,1.522239,0.110210,,0.566702,-0.004254,0.721716,0.029644,2.684950,0.006388,2.546856,-0.035636,0.210244,0.158879,0.710978,0.264674,-0.016157,-0.015944,,,,,,,,
1831119679113501960!,system_02,2.178578,0.201018,,0.528186,0.013669,0.712815,0.024527,2.668216,-0.009565,2.392524,-0.046314,0.222514,0.140049,0.615688,0.251920,-0.018227,-0.018037,,,,,,,,
1831119679113501960!,system_02,3.005710,0.040494,,0.589311,-0.037198,0.802839,-0.045258,2.388874,0.037068,2.538907,0.061134,0.232994,0.160657,0.686672,0.164068,-0.015855,0.018277,,,,,,,,
1831119679113501960!,system_02,4.048078,0.298704,,0.606601,-0.018783,0.691873,0.051853,2.372636,-0.007873,2.596513,0.042380,0.170031,0.186940,0.515148,0.229664,-0.000121,0.004269,,,,,,,,
1831119679113501960!,system_02,5.361692,0.293361,,0.577462,-0.032329,0.724998,0.032291,2.441954,0.002086,2.137922,-0.005355,0.215449,0.148540,0.507141,0.242836,0.027467,-0.002597,,,,,,,,
1831119679113501960!,system_02,7.017135,0.188694,,0.602259,0.011575,0.844910,0.026341,2.876162,0.015228,2.491665,0.015080,0.166897,0.071436,0.443801,0.242246,-0.002661,0.026490,,,,,,,,
1831119679113501960!,system_02,9.103359,0.206787,,0.562918,-0.021816,0.703492,0.054805,2.630066,-0.004961,2.235259,0.027536,0.168616,0.101661,0.456513,0.218219,-0.007949,0.002496,,,,,,,,
1831119679113501960!,system_02,11.732462,0.374254,,0.582756,0.022922,0.715756,-0.081307,2.780445,-0.000900,2.185401,0.013576,0.165778,0.083145,0.498412,0.210784,-0.002135,0.024918,,,,,,,,
1831119679113501960!,system_02,15.045711,0.433347,,0.620046,0.021564,0.699670,-0.048990,2.567209,0.011708,2.317019,0.054868,0.171393,0.073231,0.353916,0.149200,0.021170,-0.002049,,,,,,,,
1831119679113501960!,system_02,19.221135,0.385573,,0.606351,0.007213,0.637474,0.040863,2.537916,0.017494,2.481351,0.041743,0.122052,0.027885,0.225895,0.160572,0.015227,0.040424,,,,,,,,
1831119679113501960!,system_02,24.483092,0.478636,,0.633487,-0.004279,0.765728,0.109097,2.586261,0.025636,2.114823,0.018218,0.154841,0.063704,0.234387,0.172767,0.060739,0.031524,,,,,,,,
1831119679113501960!,system_02,31.114318,0.455900,,0.582603,0.019014,0.744214,0.019624,2.891867,0.016114,2.289208,-0.026402,0.102327,0.044668,0.170153,0.154023,0.071189,0.039429,,,,,,,,
1831119679113501960!,system_02,39.471125,0.574724,,0.613639,0.050331,0.915951,-0.026412,2.436709,0.024053,2.390780,-0.026210,0.059742,-0.010320,0.135758,0.108883,0.074082,0.033974,,,,,,,,
1831119679113501960!,system_02,50.002546,0.501984,,0.638055,0.053673,0.726337,0.071178,2.512063,0.011447,2.274471,0.012746,0.073322,0.032877,0.184544,0.064231,0.068506,0.059229,,,,,,,,
1831119679113501960!,system_02,63.274460,0.548396,,0.605357,0.072232,0.775917,0.007799,2.682810,-0.003232,2.295080,0.013480,0.102245,-0.000303,0.138577,0.074709,0.066031,0.021561,,,,,,,,
1831119679113501960!,system_02,80.000000,0.558588,,0.665565,0.058495,0.653719,-0.073877,2.666433,-0.017467,2.320707,-0.091496,0.132801,-0.011270,0.138117,0.033203,0.045587,0.026305,,,,,,,,
