ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1585998731898356924!,system_07,0.000000,0.260768,,0.455955,0.551924,0.711094,0.648530,1.000000,0.011927,0.217158,0.000000,0.118243,0.173728,0.416221,0.967965,0.000000,0.000000,-0.358592,-0.304442,1.884393,0.645629,-2.362154,-1.699700,-1.867893,-1.475793
1585998731898356924!,system_07,0.260221,0.260921,,0.183637,0.344516,0.465913,0.499024,1.295788,0.033059,0.405787,0.106795,0.103100,0.216833,0.445835,0.919809,0.008033,-0.006813,-0.358592,-0.304442,1.884393,0.645629,-2.362154,-1.699700,-1.867893,-1.475793
1585998731898356924!,system_07,0.588156,0.380627,,-0.012242,0.162612,0.230966,0.242294,1.582010,0.102026,0.864895,0.086701,0.169294,0.200088,0.370359,0.832755,0.018018,0.077625,-0.358592,-0.304442,1.884393,0.645629,-2.362154,-1.699700,-1.867893,-1.475793
1585998731898356924!,system_07,1.001427,0.328060,,-0.030276,-0.033680,-0.053253,0.070869,2.384500,0.244657,1.538753,0.187895,0.141631,0.145407,0.409566,0.860403,0.016632,0.100494,,,,,,,,
1585998731898356924!,system_07,1.522239,0.410462,,0.005849,0.001278,0.102849,-0.113209,2.156344,0.146491,1.307885,0.163073,0.090575,0.123675,0.332974,1.024724,0.059283,0.238763,,,,,,,,
1585998731898356924!,system_07,2.178578,0.360696,,-0.024059,-0.051439,0.009922,-0.053511,2.142693,0.068750,1.543047,0.092703,0.144624,0.103201,0.273658,0.811872,0.036678,0.370119,,,,,,,,
1585998731898356924!,system_07,3.005710,0.544285,,-0.054200,0.020404,0.069027,-0.126897,2.065967,0.026568,1.258527,0.045511,0.091908,0.065138,0.192067,0.441514,0.053318,0.511315,,,,,,,,
1585998731898356924!,system_07,4.048078,0.350447,,0.014425,0.026168,0.071112,-0.000644,2.032118,0.060512,1.245358,0.017410,0.056331,0.054632,0.228752,0.591286,0.072882,0.591148,,,,,,,,
1585998731898356924!,system_07,5.361692,0.268945,,0.039159,-0.004810,0.078454,-0.044822,2.129181,0.035294,1.304948,0.061624,0.067011,0.013352,0.034520,0.384817,0.085982,0.686152,,,,,,,,
1585998731898356924!,system_07,7.017135,0.314972,,0.005081,-0.006915,-0.065020,-0.014752,2.173289,0.037066,1.309448,-0.014575,0.024789,0.034675,0.135804,0.433560,0.041463,0.591754,,,,,,,,
1585998731898356924!,system_07,9.103359,0.308615,,0.014087,-0.019803,0.022328,0.010291,2.043783,0.030325,1.484439,0.034020,0.022522,0.002372,0.210682,0.392563,0.055250,0.576626,,,,,,,,
1585998731898356924!,system_07,11.732462,0.340871,,0.027807,-0.009358,0.002871,0.018324,2.260877,0.015383,1.318045,-0.005543,-0.007018,-0.004831,0.129582,0.044292,0.074210,0.597808,,,,,,,,
1585998731898356924!,system_07,15.045711,0.270402,,0.085518,0.077496,-0.037632,0.037870,2.181348,-0.000406,1.159059,-0.001975,0.003942,0.051575,0.038805,0.054464,0.071275,0.722544,,,,,,,,
1585998731898356924!,system_07,19.221135,0.318232,,0.031743,0.081924,0.049374,0.007829,2.276866,0.008303,1.354369,0.007315,-0.001354,0.028465,0.032967,-0.183847,0.087230,0.550936,,,,,,,,
1585998731898356924!,system_07,24.483092,0.558019,,0.036111,0.030882,-0.004687,0.097503,2.044341,0.020730,1.434919,0.021532,0.025185,-0.031690,0.142519,-0.024841,0.054694,0.355381,,,,,,,,
1585998731898356924!,system_07,31.114318,0.489913,,0.096373,0.116276,0.024943,0.142542,2.229222,-0.024422,1.347987,-0.003248,-0.011189,-0.003042,0.015775,0.004080,0.066421,0.347114,,,,,,,,
1585998731898356924!,system_07,39.471125,0.840494,,0.053173,0.145660,-0.040515,0.054420,2.195621,-0.000168,1.237551,0.020753,-0.014760,-0.008687,0.092543,-0.170394,0.083216,0.286760,,,,,,,,
1585998731898356924!,system_07,50.002546,0.678137,,0.094861,0.018396,0.061592,0.117338,2.163944,-0.022569,1.236703,0.010320,-0.010251,-0.002873,-0.066149,0.225850,0.042046,0.000834,,,,,,,,
1585998731898356924!,system_07,63.274460,0.808661,,0.012629,0.078845,-0.038713,-0.072389,2.150223,0.000307,1.420316,0.027367,-0.017140,-0.027391,0.030712,-0.037811,0.049217,0.002584,,,,,,,,
1585998731898356924!,system_07,80.000000,0.874599,,0.052927,0.102824,-0.045353,0.025153,2.238654,0.051218,1.220425,0.000008,0.017250,-0.016164,-0.015729,-0.152720,0.077436,0.090893,,,,,,,,
