ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
573214298888252966!,system_06,0.000000,0.902500,,0.811877,0.433838,0.166554,0.213473,0.104845,0.010449,0.614184,0.200443,0.006573,0.347818,0.421907,0.000084,0.000000,0.000000,0.054357,-1.041424,-0.698430,2.747436,-2.618161,-1.888635,-0.296001,1.510203
573214298888252966!,system_06,0.260221,1.009097,,0.620209,-0.001369,0.156481,0.038987,-0.002221,0.584420,0.239675,0.804692,0.029986,0.285602,0.374233,0.007543,0.001686,0.012391,0.054357,-1.041424,-0.698430,2.747436,-2.618161,-1.888635,-0.296001,1.510203
573214298888252966!,system_06,0.588156,1.123370,,0.430007,-0.006001,0.145207,0.000412,0.010205,1.968334,0.000154,1.315982,0.033841,0.223505,0.252348,0.042265,-0.015379,0.007739,0.054357,-1.041424,-0.698430,2.747436,-2.618161,-1.888635,-0.296001,1.510203
573214298888252966!,system_06,1.001427,1.268119,,0.135916,0.009262,0.125562,-0.022059,-0.006735,3.011684,-0.017866,2.353790,0.006134,0.193102,0.179343,0.008631,0.025973,0.019388,,,,,,,,
573214298888252966!,system_06,1.522239,1.405445,,0.173243,-0.000846,0.144857,-0.016447,-0.018757,3.049020,-0.016016,2.394845,0.025479,0.102786,0.147815,0.000024,0.031069,0.032819,,,,,,,,
573214298888252966!,system_06,2.178578,1.476001,,0.291457,0.010193,0.136125,0.017986,0.012284,3.347686,-0.049838,2.266036,-0.012354,0.118718,0.116871,-0.007611,0.032814,0.036939,,,,,,,,
573214298888252966!,system_06,3.005710,1.427079,,0.225448,-0.010741,0.129305,-0.011059,0.005117,3.101926,0.016937,2.500574,0.005264,0.103931,0.103466,0.000869,0.016642,0.074431,,,,,,,,
573214298888252966!,system_06,4.048078,1.562860,,0.075666,0.007167,0.135111,0.014605,-0.000449,2.940517,-0.004318,2.424131,0.005280,-0.012664,-0.012880,-0.013500,0.025982,0.016499,,,,,,,,
573214298888252966!,system_06,5.361692,1.499873,,0.176134,0.003173,0.136661,-0.019686,0.012342,3.098936,-0.027888,2.544753,0.028761,-0.005263,0.001719,0.014500,0.032709,0.044857,,,,,,,,
573214298888252966!,system_06,7.017135,1.616902,,0.171735,-0.003311,0.137208,0.019444,0.001227,2.991616,-0.027318,2.718875,-0.002751,0.028434,0.037748,-0.018602,0.021635,0.037840,,,,,,,,
573214298888252966!,system_06,9.103359,1.610751,,0.223597,0.013528,0.123671,-0.019041,0.013315,3.089238,-0.063341,2.496991,-0.009422,0.047338,-0.066497,-0.005329,0.036955,0.032135,,,,,,,,
573214298888252966!,system_06,11.732462,1.546324,,0.131292,0.014663,0.149665,-0.006007,-0.003874,3.484232,0.004323,2.485455,-0.020485,-0.051349,-0.030781,-0.009198,0.012707,0.027213,,,,,,,,
573214298888252966!,system_06,15.045711,1.510716,,0.059280,0.017631,0.124445,0.011290,-0.003500,3.172856,-0.053601,2.438179,-0.009221,0.043593,0.036431,-0.011643,0.020401,0.040520,,,,,,,,
573214298888252966!,system_06,19.221135,1.699247,,0.120827,0.005932,0.156157,0.000073,-0.000311,3.679422,-0.047389,2.551980,-0.004699,0.054150,0.025679,-0.009766,0.012809,0.020334,,,,,,,,
573214298888252966!,system_06,24.483092,1.452164,,0.110271,0.007239,0.170308,-0.002616,-0.024494,2.748317,-0.011349,2.301589,0.004791,-0.003944,0.116453,-0.004928,0.039343,0.002572,,,,,,,,
573214298888252966!,system_06,31.114318,1.615635,,0.018879,0.012823,0.159072,0.005245,-0.010428,3.501252,0.028037,2.172850,0.001304,-0.063236,-0.022728,0.000744,0.020292,0.020854,,,,,,,,
573214298888252966!,system_06,39.471125,1.594273,,0.149888,0.015959,0.132101,0.009820,-0.010848,3.059771,0.049925,2.221728,-0.026056,0.076128,0.063930,-0.007955,0.043713,0.008995,,,,,,,,
573214298888252966!,system_06,50.002546,1.600555,,0.169081,0.016595,0.154340,0.001104,-0.009568,3.306881,0.025655,2.840723,0.015587,0.034799,-0.068405,-0.000387,0.011595,-0.002273,,,,,,,,
573214298888252966!,system_06,63.274460,1.435619,,0.247030,0.023611,0.157877,0.020300,-0.002712,3.265415,-0.013702,2.842592,-0.010052,0.001443,-0.051803,-0.023187,0.025691,0.013977,,,,,,,,
573214298888252966!,system_06,80.000000,1.425047,,0.146998,-0.002775,0.140940,-0.002873,-0.004822,3.500585,0.027635,2.532937,-0.003059,0.012222,-0.039651,-0.000882,0.046349,-0.018683,,,,,,,,
