ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
359078577900386563!,system_09,0.000000,0.337980,,0.691245,0.221554,0.089495,0.700728,0.836428,0.000000,0.013050,0.651093,1.000000,0.430833,0.334821,0.925159,0.000000,0.000000,-0.424985,1.860181,-0.913189,1.244077,0.496254,0.956042,-0.682323,-0.394056
359078577900386563!,system_09,0.260221,0.387519,,0.596967,0.772533,0.006771,0.996936,0.540318,0.488950,0.009037,0.891929,1.023773,0.387830,0.293046,0.913286,-0.006007,-0.014439,-0.424985,1.860181,-0.913189,1.244077,0.496254,0.956042,-0.682323,-0.394056
359078577900386563!,system_09,0.588156,0.312213,,0.418653,1.220857,-0.010449,1.627192,0.292512,0.817267,0.001554,1.604404,1.130027,0.292967,0.262957,0.930588,0.019705,0.031118,-0.424985,1.860181,-0.913189,1.244077,0.496254,0.956042,-0.682323,-0.394056
359078577900386563!,system_09,1.001427,0.297136,,0.149837,2.019064,0.003068,2.348568,-0.075933,1.152331,-0.003940,2.038061,1.021299,0.274047,0.267677,0.914302,0.164039,0.042391,,,,,,,,
359078577900386563!,system_09,1.522239,0.280781,,0.165075,1.960999,-0.012504,2.493075,0.043024,1.159059,-0.010360,2.057545,1.046353,0.150330,0.362149,0.830977,0.115270,0.028997,,,,,,,,
359078577900386563!,system_09,2.178578,0.286125,,0.064219,1.919271,-0.004682,2.308879,0.016227,1.119682,0.013597,2.277335,0.965545,0.186475,0.252307,0.910725,0.309035,0.112332,,,,,,,,
359078577900386563!,system_09,3.005710,0.239051,,-0.088614,2.412937,0.007825,2.579120,-0.096628,1.068704,0.006736,2.021298,0.940136,0.101227,0.282323,0.840094,0.424965,0.059819,,,,,,,,
359078577900386563!,system_09,4.048078,0.185855,,0.064980,1.842901,-0.010553,2.542528,0.060194,1.079427,-0.002747,2.061340,0.887943,0.012463,0.176927,0.816813,0.372064,0.082937,,,,,,,,
359078577900386563!,system_09,5.361692,0.114233,,0.179029,2.019910,-0.004359,2.224710,-0.035262,1.032235,-0.001368,2.202712,0.771623,0.013834,0.176220,0.837226,0.514139,0.096216,,,,,,,,
359078577900386563!,system_09,7.017135,0.127638,,0.105925,2.052979,0.000670,2.496514,0.051020,1.103926,0.001961,2.090981,0.820373,-0.024195,0.169208,0.811624,0.615446,0.084726,,,,,,,,
359078577900386563!,system_09,9.103359,0.062758,,0.024446,1.644481,-0.008001,2.494727,-0.002754,1.100375,-0.012381,2.264538,0.772068,-0.025093,0.174022,0.771900,0.535187,0.094701,,,,,,,,
359078577900386563!,system_09,11.732462,0.008196,,0.066707,1.909244,-0.011650,2.520385,0.128236,1.289905,-0.009703,2.109347,0.728603,-0.030535,0.147731,0.758943,0.514929,0.106180,,,,,,,,
359078577900386563!,system_09,15.045711,-0.014089,,-0.062390,1.950047,-0.023280,2.409752,0.082148,1.056379,0.015872,2.196344,0.846980,0.061618,0.010332,0.744216,0.462554,0.075654,,,,,,,,
359078577900386563!,system_09,19.221135,-0.000228,,-0.062701,1.874487,0.011162,2.513045,0.090077,1.270895,0.026969,2.323489,0.926677,0.004887,0.079060,0.705211,0.424099,0.077757,,,,,,,,
359078577900386563!,system_09,24.483092,0.037079,,0.088321,2.087766,-0.003435,2.640306,0.040486,1.237331,-0.006098,2.336714,0.950314,0.064663,0.038985,0.753979,0.292744,0.051145,,,,,,,,
359078577900386563!,system_09,31.114318,0.071774,,-0.032948,1.843289,-0.003217,2.412241,0.126213,1.095704,-0.009628,2.232577,1.160105,0.005438,0.060611,0.780401,0.242363,0.066073,,,,,,,,
359078577900386563!,system_09,39.471125,0.012025,,-0.028650,2.104741,-0.008313,2.405111,0.076482,1.176804,0.002607,2.157089,1.157051,0.033360,0.070811,0.752349,0.167018,0.068711,,,,,,,,
359078577900386563!,system_09,50.002546,0.001106,,0.007685,2.171406,0.008092,2.459113,-0.010350,1.094460,-0.007131,2.251006,1.314081,-0.003202,0.039829,0.749761,0.177870,0.024751,,,,,,,,
359078577900386563!,system_09,63.274460,0.073987,,-0.039797,1.926091,0.005483,2.675780,0.106204,1.171455,0.016191,2.174625,1.227776,0.013877,0.046016,0.760777,0.109088,0.035404,,,,,,,,
359078577900386563!,system_09,80.000000,0.036959,,-0.063774,1.954851,0.001913,2.700015,-0.012927,1.068801,0.010155,2.036118,1.303644,0.097563,0.003137,0.717004,0.110007,0.018473,,,,,,,,
