ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1773436684914059661!,system_01,0.000000,0.853652,,0.578071,0.190370,0.016460,0.005580,0.753640,0.934828,0.833654,0.513925,0.266640,0.763536,0.000221,0.397534,0.000000,0.000000,0.476548,-0.246537,0.119290,0.374495,1.599079,-1.839999,0.381281,1.631475
1773436684914059661!,system_01,0.260221,0.856100,,0.884467,-0.021788,0.123040,0.037049,0.873412,1.159811,0.949818,0.553712,0.223129,0.882185,0.027954,0.407063,-0.029663,-0.012040,0.476548,-0.246537,0.119290,0.374495,1.599079,-1.839999,0.381281,1.631475
1773436684914059661!,system_01,0.588156,0.761749,,1.113068,0.031853,0.310921,0.106149,0.699356,1.472195,1.055313,0.498338,0.211853,0.792995,0.033713,0.449760,0.010544,0.019116,0.476548,-0.246537,0.119290,0.374495,1.599079,-1.839999,0.381281,1.631475
1773436684914059661!,system_01,1.001427,0.937929,,1.557403,-0.005871,0.518043,0.122411,0.817611,1.647235,1.242695,0.442348,0.271831,0.873934,0.007483,0.429348,0.003228,-0.000718,,,,,,,,
1773436684914059661!,system_01,1.522239,0.763457,,1.508944,0.020010,0.529647,0.155536,0.859071,1.441475,1.245681,0.415862,0.170133,0.727239,0.225311,0.503178,0.071840,-0.004535,,,,,,,,
1773436684914059661!,system_01,2.178578,0.799812,,1.394315,0.008343,0.555916,0.114440,0.680120,1.311294,1.293695,0.261128,0.236905,0.711581,0.221888,0.371076,0.049748,0.048876,,,,,,,,
1773436684914059661!,system_01,3.005710,0.888020,,1.489488,0.006476,0.623411,0.177471,0.589627,1.304141,1.309660,0.289547,0.145964,0.435800,0.193855,0.455331,0.088563,0.177145,,,,,,,,
1773436684914059661!,system_01,4.048078,1.048953,,1.488854,0.013875,0.602113,0.150805,0.575411,1.157191,1.207117,0.205223,0.175255,0.540951,0.226471,0.372876,0.052436,0.126012,,,,,,,,
1773436684914059661!,system_01,5.361692,0.968791,,1.547784,0.000675,0.581574,0.090316,0.568126,1.264679,1.206527,0.175612,0.178377,0.381783,0.359470,0.385229,0.020734,0.079440,,,,,,,,
1773436684914059661!,system_01,7.017135,1.016459,,1.411336,0.014003,0.540062,0.116505,0.343896,1.199747,1.008703,0.084753,0.134995,0.538940,0.321544,0.386583,0.099657,0.176537,,,,,,,,
1773436684914059661!,system_01,9.103359,1.188525,,1.512760,-0.004605,0.423880,0.107024,0.404202,1.149431,1.074653,0.130363,0.168553,0.242958,0.417380,0.368499,0.133790,0.205847,,,,,,,,
1773436684914059661!,system_01,11.732462,1.262553,,1.588161,0.025767,0.530190,0.131293,0.415114,1.141858,1.047883,0.132625,0.135140,0.372986,0.371945,0.228570,0.134121,0.324799,,,,,,,,
1773436684914059661!,system_01,15.045711,1.131373,,1.520032,0.037792,0.599316,0.119580,0.330469,0.880772,1.023956,0.102334,0.100759,0.097325,0.357573,0.342701,0.160717,0.387933,,,,,,,,
1773436684914059661!,system_01,19.221135,1.282376,,1.446891,0.045627,0.490775,0.041923,0.073218,0.869951,0.985830,0.053732,0.046992,0.080047,0.256534,0.142427,0.103192,0.310364,,,,,,,,
1773436684914059661!,system_01,24.483092,1.426175,,1.453923,0.034155,0.541095,0.052419,0.184287,1.012447,0.929570,-0.003819,0.111622,0.278635,0.275721,0.005212,0.194136,0.302911,,,,,,,,
1773436684914059661!,system_01,31.114318,1.405152,,1.435160,0.032341,0.426029,0.071978,0.115587,1.093215,0.965222,0.010363,0.034559,0.139703,0.217927,0.089800,0.188130,0.232272,,,,,,,,
1773436684914059661!,system_01,39.471125,1.360046,,1.427059,0.030211,0.505527,-0.017896,0.175676,0.865386,0.997501,-0.015706,0.033181,0.096307,0.133904,0.038403,0.160259,0.237311,,,,,,,,
1773436684914059661!,system_01,50.002546,1.748890,,1.441908,0.027153,0.449523,0.016598,-0.002838,0.890420,0.850428,-0.005554,0.024720,-0.133904,0.171144,0.046105,0.180688,0.173981,,,,,,,,
1773436684914059661!,system_01,63.274460,1.912498,,1.595352,0.050357,0.452811,-0.004704,0.057323,0.842761,0.914536,-0.154139,-0.001116,0.045938,0.010396,0.032864,0.135904,0.132877,,,,,,,,
1773436684914059661!,system_01,80.000000,1.866701,,1.350411,0.050877,0.429300,0.011351,0.068332,0.691275,0.978695,0.033460,-0.000111,0.171412,-0.013330,0.027140,0.223746,0.073876,,,,,,,,
