ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2037305273770358473!,system_04,0.000000,0.612249,,0.196704,0.830426,0.355785,0.000000,1.000000,0.173383,0.698910,0.137649,0.098485,0.336916,0.049997,0.075937,0.000000,0.000000,0.182487,0.302965,-0.322420,-0.452437,0.049100,0.819117,0.654262,1.596111
2037305273770358473!,system_04,0.260221,0.559579,,0.335804,0.995151,0.388595,0.129403,0.907239,0.161919,0.607423,0.060459,0.108231,0.386422,0.047080,0.061142,-0.016691,0.011428,0.182487,0.302965,-0.322420,-0.452437,0.049100,0.819117,0.654262,1.596111
2037305273770358473!,system_04,0.588156,0.609946,,0.340837,1.173133,0.628195,0.263213,0.887809,0.151912,0.539039,-0.017414,0.082957,0.357639,0.053082,0.082952,-0.017732,-0.012242,0.182487,0.302965,-0.322420,-0.452437,0.049100,0.819117,0.654262,1.596111
2037305273770358473!,system_04,1.001427,0.696522,,0.360980,1.397288,0.676461,0.739094,0.856568,0.121290,0.435364,-0.005078,0.151937,0.305162,0.034320,0.077350,-0.001665,0.012516,,,,,,,,
2037305273770358473!,system_04,1.522239,0.622585,,0.321991,1.254715,0.675874,0.722853,0.825015,0.121126,0.381916,-0.021147,0.155167,0.346736,0.050738,0.075198,-0.026149,-0.025614,,,,,,,,
2037305273770358473!,system_04,2.178578,0.617862,,0.420321,1.273807,0.792753,0.584752,0.850885,0.106304,0.271317,-0.007054,0.095851,0.381256,0.042214,0.071261,0.032742,-0.002065,,,,,,,,
2037305273770358473!,system_04,3.005710,0.670741,,0.386028,1.330439,0.524180,0.721019,0.864563,0.135253,0.393958,0.004996,0.176359,0.332265,0.080427,0.076314,-0.021950,-0.004079,,,,,,,,
2037305273770358473!,system_04,4.048078,0.702737,,0.301202,1.219229,0.573804,0.710880,0.806106,0.126488,0.365852,0.044764,0.187458,0.376916,0.048078,0.071600,0.008368,-0.009245,,,,,,,,
2037305273770358473!,system_04,5.361692,0.723261,,0.237085,1.197921,0.533778,0.538489,0.866287,0.071145,0.388006,-0.003161,0.230138,0.351489,0.052356,0.038148,0.053649,-0.016032,,,,,,,,
2037305273770358473!,system_04,7.017135,0.686238,,0.246778,1.238021,0.542058,0.614755,0.764128,0.100287,0.411081,0.025312,0.209595,0.391462,0.044966,0.062476,0.063540,0.006119,,,,,,,,
2037305273770358473!,system_04,9.103359,0.710012,,0.249645,1.215595,0.589688,0.426377,0.847767,0.030674,0.395966,0.015508,0.233047,0.331163,0.053640,0.063897,0.035359,0.001627,,,,,,,,
2037305273770358473!,system_04,11.732462,0.700739,,0.189132,1.105213,0.449781,0.461893,0.805083,0.105998,0.400056,0.008756,0.216945,0.389786,0.072108,0.056892,0.057287,0.016719,,,,,,,,
2037305273770358473!,system_04,15.045711,0.743427,,0.220405,1.130536,0.494768,0.463781,0.788355,0.073685,0.377988,-0.003757,0.254903,0.253263,0.058407,0.048345,0.099540,0.002549,,,,,,,,
2037305273770358473!,system_04,19.221135,0.810824,,0.219546,1.085510,0.486753,0.512922,0.779880,0.062554,0.425920,0.020722,0.197236,0.315111,0.054205,0.035967,0.136036,0.016233,,,,,,,,
2037305273770358473!,system_04,24.483092,0.869775,,0.112254,1.080077,0.428540,0.253023,0.803505,0.057523,0.344493,-0.028303,0.202204,0.314303,0.060252,0.027195,0.166712,0.035282,,,,,,,,
2037305273770358473!,system_04,31.114318,0.798263,,0.099417,1.059501,0.288490,0.386769,0.773182,0.084365,0.385476,0.014251,0.224623,0.277087,0.044465,0.028837,0.097655,0.024236,,,,,,,,
2037305273770358473!,system_04,39.471125,0.883623,,0.146249,1.092221,0.323990,0.268981,0.754863,0.007975,0.469768,-0.035627,0.178346,0.202578,0.034538,0.009908,0.135449,0.035625,,,,,,,,
2037305273770358473!,system_04,50.002546,0.912036,,0.191685,0.957822,0.216601,0.275114,0.768682,0.030359,0.368411,-0.019389,0.220290,0.084276,0.052298,0.060379,0.163996,0.035671,,,,,,,,
2037305273770358473!,system_04,63.274460,0.875139,,0.134603,1.072525,0.235375,0.236614,0.757281,0.039311,0.418815,-0.015492,0.197185,0.128276,0.025875,0.004820,0.139854,-0.012338,,,,,,,,
2037305273770358473!,system_04,80.000000,0.868222,,0.112516,1.146345,0.173167,0.173803,0.759992,0.055130,0.333887,0.030753,0.193883,0.095737,0.007298,0.000460,0.135961,0.013024,,,,,,,,
