ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1006221090320374402!,system_09,0.000000,0.536232,,0.022625,0.527291,0.355785,0.716185,0.540768,1.000000,0.000000,0.876633,0.505119,0.406233,0.492274,0.893280,0.000000,0.000000,1.486548,-1.128763,1.095586,1.801372,-0.473503,1.863078,-0.054154,0.501554
1006221090320374402!,system_09,0.260221,0.585003,,0.509416,0.402741,0.671371,0.412650,0.819440,1.552403,0.124105,1.517696,0.494819,0.366472,0.535553,1.079749,0.081316,0.001058,1.486548,-1.128763,1.095586,1.801372,-0.473503,1.863078,-0.054154,0.501554
1006221090320374402!,system_09,0.588156,0.607313,,0.796416,0.079724,1.187729,0.084590,1.164754,1.857268,0.674558,2.410402,0.462410,0.409228,0.747614,1.010300,0.120932,0.118820,1.486548,-1.128763,1.095586,1.801372,-0.473503,1.863078,-0.054154,0.501554
1006221090320374402!,system_09,1.001427,0.556412,,1.270385,0.039055,1.592342,-0.008849,1.540599,2.640283,0.804131,2.846148,0.409604,0.243257,0.685748,0.838436,0.187775,0.039219,,,,,,,,
1006221090320374402!,system_09,1.522239,0.635471,,1.303345,-0.071708,1.886758,0.057960,1.239950,2.518373,0.851436,2.785715,0.417313,0.204550,0.932121,0.864186,0.184181,0.097380,,,,,,,,
1006221090320374402!,system_09,2.178578,0.614123,,1.590967,0.044814,1.884117,0.034692,1.212620,2.106133,0.736135,2.700449,0.344997,0.178735,0.768711,1.171077,0.197261,0.382360,,,,,,,,
1006221090320374402!,system_09,3.005710,0.662470,,1.231842,0.027148,1.723639,-0.079567,0.804796,2.440586,0.603681,2.592052,0.211754,0.149724,0.848072,1.237414,0.229728,0.199437,,,,,,,,
1006221090320374402!,system_09,4.048078,0.622572,,1.202005,0.125916,1.787905,0.043847,0.707555,2.033241,0.507573,2.672610,0.236657,0.043906,1.007196,1.307019,0.284445,0.238902,,,,,,,,
1006221090320374402!,system_09,5.361692,0.594039,,1.551384,0.070244,1.803563,-0.107055,0.783114,1.785484,0.394692,2.455675,0.183358,0.062887,1.170232,1.281955,0.439035,0.516704,,,,,,,,
1006221090320374402!,system_09,7.017135,0.594363,,1.447320,0.054395,1.901716,-0.038499,0.502620,1.707560,0.236080,2.481195,0.075132,0.070326,1.141238,1.300821,0.410701,0.254766,,,,,,,,
1006221090320374402!,system_09,9.103359,0.629716,,1.390416,0.073260,1.713037,-0.036838,0.448987,1.581808,0.135553,2.406513,0.122977,-0.008860,1.017307,1.270336,0.365341,0.594192,,,,,,,,
1006221090320374402!,system_09,11.732462,0.682525,,1.320288,0.056956,1.962697,0.057292,0.226188,1.677887,0.101684,2.190295,-0.010469,-0.000404,0.752433,1.058491,0.483713,0.693398,,,,,,,,
1006221090320374402!,system_09,15.045711,0.650681,,1.535719,-0.008787,1.873753,-0.010152,0.310858,1.531454,-0.018320,2.099858,0.112482,0.062749,0.718401,0.738944,0.427488,0.650462,,,,,,,,
1006221090320374402!,system_09,19.221135,0.644094,,1.433186,0.112159,1.825743,0.033762,0.092099,1.707575,-0.045492,2.410257,0.037555,0.011135,0.613279,0.581245,0.434592,0.802926,,,,,,,,
1006221090320374402!,system_09,24.483092,0.655749,,1.349667,0.051420,1.897356,-0.146566,0.148187,1.611289,-0.092664,1.937859,0.080735,0.028072,0.591914,0.554203,0.459665,0.843135,,,,,,,,
1006221090320374402!,system_09,31.114318,0.653700,,1.271928,0.023487,1.656284,0.037501,0.138761,1.502346,0.017823,2.184072,-0.027501,-0.058282,0.384543,0.227611,0.454842,0.686205,,,,,,,,
1006221090320374402!,system_09,39.471125,0.703491,,1.407166,-0.014239,1.735912,0.051945,0.231835,1.392207,0.063648,2.171305,0.010480,-0.047700,0.306451,0.194066,0.460189,0.466280,,,,,,,,
1006221090320374402!,system_09,50.002546,0.763480,,1.367348,-0.008517,1.744502,-0.001971,0.196494,1.620825,0.072336,2.408014,0.028339,-0.078053,0.290987,0.115438,0.520845,0.397909,,,,,,,,
1006221090320374402!,system_09,63.274460,0.780207,,1.601090,-0.053001,1.710204,0.008921,0.236602,1.385091,-0.172158,1.907595,-0.010016,0.037958,0.084035,0.001943,0.457381,0.237092,,,,,,,,
1006221090320374402!,system_09,80.000000,0.683073,,1.389467,0.122170,1.481549,-0.044716,0.138494,1.360134,-0.028609,1.914388,-0.042059,-0.010154,0.229535,0.422257,0.401910,0.026065,,,,,,,,
