ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
462606018195358914!,system_04,0.000000,0.000000,,0.853270,0.057302,0.932605,0.788054,0.806321,0.905897,1.000000,0.728694,0.676624,0.352198,0.311101,0.454132,0.000000,0.000000,-1.282514,-0.653609,-0.618629,0.891808,0.232282,0.830969,-0.327907,-0.453209
462606018195358914!,system_04,0.260221,0.096788,,0.507010,0.026957,0.572180,0.503556,0.608336,1.120984,1.011534,0.829056,0.697067,0.406054,0.338943,0.454530,-0.002874,0.011927,-1.282514,-0.653609,-0.618629,0.891808,0.232282,0.830969,-0.327907,-0.453209
462606018195358914!,system_04,0.588156,0.012045,,0.155599,-0.011535,0.146514,0.342712,0.308808,1.241074,0.706121,1.277491,0.649516,0.419218,0.321595,0.460158,0.000232,-0.023373,-1.282514,-0.653609,-0.618629,0.891808,0.232282,0.830969,-0.327907,-0.453209
462606018195358914!,system_04,1.001427,-0.004762,,-0.099899,-0.051309,-0.057000,0.078444,0.033696,1.745921,0.494598,1.647943,0.613596,0.319116,0.344773,0.431724,0.018401,0.030419,,,,,,,,
462606018195358914!,system_04,1.522239,0.024825,,0.005122,0.027982,-0.058036,-0.025990,0.114171,1.595534,0.371105,1.852124,0.709222,0.323654,0.305830,0.504724,0.012290,0.018774,,,,,,,,
462606018195358914!,system_04,2.178578,0.044775,,0.025510,-0.024729,0.090352,-0.070136,0.180814,1.647408,0.246809,1.768715,0.721268,0.331316,0.327221,0.600855,-0.021991,-0.008717,,,,,,,,
462606018195358914!,system_04,3.005710,0.037777,,0.109755,-0.046963,0.027726,-0.078610,0.013553,1.567824,0.203407,1.736309,0.700757,0.324025,0.381387,0.576824,0.047538,-0.001537,,,,,,,,
462606018195358914!,system_04,4.048078,0.083305,,-0.122228,-0.072261,-0.001768,-0.019465,0.068285,1.646118,0.182828,1.813485,0.641677,0.255028,0.316568,0.629236,0.016810,0.033123,,,,,,,,
462606018195358914!,system_04,5.361692,0.121976,,-0.043929,0.032145,-0.083397,0.020730,0.031705,1.730666,0.314590,1.580124,0.760671,0.323017,0.334647,0.564268,0.012975,0.006206,,,,,,,,
462606018195358914!,system_04,7.017135,0.181818,,0.010132,-0.024033,-0.002695,-0.024851,0.103280,1.596097,0.204625,1.613231,0.640939,0.325191,0.277524,0.639962,-0.016062,0.026204,,,,,,,,
462606018195358914!,system_04,9.103359,0.217624,,-0.011186,-0.024196,0.028447,-0.060642,-0.016726,1.672717,0.103096,1.629627,0.614081,0.219885,0.222057,0.674282,0.055569,-0.013793,,,,,,,,
462606018195358914!,system_04,11.732462,0.264134,,-0.020069,-0.015811,0.009541,0.072687,0.073210,1.523813,0.162585,1.297986,0.553051,0.207646,0.260215,0.749106,0.065437,0.087482,,,,,,,,
462606018195358914!,system_04,15.045711,0.267311,,-0.049700,-0.009524,0.110998,0.045707,-0.078140,1.662717,0.086214,1.494421,0.686764,0.198569,0.169598,0.744991,0.044115,0.055539,,,,,,,,
462606018195358914!,system_04,19.221135,0.256797,,-0.049701,0.062559,-0.010375,0.003367,0.085345,1.761665,-0.053999,1.543928,0.630352,0.083658,0.167229,0.668272,0.050211,0.085419,,,,,,,,
462606018195358914!,system_04,24.483092,0.199744,,0.048276,0.085161,0.058538,0.018770,-0.071337,1.698241,0.145873,1.467242,0.588630,0.140689,0.156361,0.623583,0.050538,0.102970,,,,,,,,
462606018195358914!,system_04,31.114318,0.174396,,-0.040897,0.080471,0.066484,0.067477,0.104626,1.622690,-0.069183,1.358294,0.495571,0.018091,0.173900,0.669888,0.103408,0.156750,,,,,,,,
462606018195358914!,system_04,39.471125,0.230145,,0.151125,0.090931,-0.158724,-0.059916,0.079325,1.634159,0.131090,1.410657,0.423032,0.116561,0.155574,0.666613,0.092629,0.121766,,,,,,,,
462606018195358914!,system_04,50.002546,0.183592,,0.230580,0.129443,0.054449,0.094422,0.086180,1.587930,0.088477,1.255958,0.524399,0.073987,0.164066,0.541561,0.094719,0.130830,,,,,,,,
462606018195358914!,system_04,63.274460,0.156572,,0.216874,0.163653,-0.081304,-0.042793,0.053419,1.697971,-0.033672,1.463144,0.400245,0.011687,0.133138,0.505701,0.093233,0.116141,,,,,,,,
462606018195358914!,system_04,80.000000,0.212708,,0.307605,0.221054,-0.034059,-0.072129,0.021239,1.688029,0.042854,1.589511,0.389342,0.090919,0.111487,0.410219,0.099696,0.100192,,,,,,,,
