ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
444071487068476708!,system_06,0.000000,0.302612,,0.718212,0.048478,0.878338,0.870151,0.233038,0.787199,0.152204,0.318368,0.548836,0.005931,0.238610,0.504202,0.000000,0.000000,0.428345,-1.190007,-0.860231,0.044291,0.466801,-0.001274,-0.130226,1.077346
444071487068476708!,system_06,0.260221,0.289375,,0.909977,0.004309,0.842501,0.552259,0.011694,0.888894,-0.004666,0.324440,0.560138,0.084041,0.185295,0.499716,0.017122,-0.001214,0.428345,-1.190007,-0.860231,0.044291,0.466801,-0.001274,-0.130226,1.077346
444071487068476708!,system_06,0.588156,0.291417,,1.108035,-0.005013,1.032509,0.173450,-0.016809,0.938262,0.004201,0.332485,0.476186,0.113416,0.148830,0.403001,0.051213,0.041490,0.428345,-1.190007,-0.860231,0.044291,0.466801,-0.001274,-0.130226,1.077346
444071487068476708!,system_06,1.001427,0.334540,,1.294837,0.004173,1.082043,-0.089414,0.026709,1.083009,0.009579,0.364679,0.459290,0.155393,0.142101,0.391392,0.089724,0.079112,,,,,,,,
444071487068476708!,system_06,1.522239,0.302494,,1.303816,0.004803,1.097475,-0.000953,0.016427,1.066067,0.010717,0.355470,0.355773,0.083934,0.066064,0.390073,0.134453,0.159843,,,,,,,,
444071487068476708!,system_06,2.178578,0.248895,,1.266292,-0.013291,1.067219,0.006830,0.015312,1.108246,0.006340,0.332123,0.379408,0.059063,-0.023286,0.230442,0.195580,0.130813,,,,,,,,
444071487068476708!,system_06,3.005710,0.244745,,1.279846,0.023222,1.048156,0.005177,0.010977,1.113808,-0.001481,0.341125,0.344956,0.001840,0.079507,0.252115,0.217475,0.232285,,,,,,,,
444071487068476708!,system_06,4.048078,0.242057,,1.232525,0.024441,1.125718,0.061805,0.004909,1.083171,-0.000121,0.374710,0.314158,-0.036683,-0.007136,0.266053,0.339313,0.182619,,,,,,,,
444071487068476708!,system_06,5.361692,0.222985,,1.260015,-0.001084,1.065931,-0.013679,0.006690,1.184740,0.009830,0.333949,0.346349,0.034413,-0.032669,0.300512,0.269647,0.243235,,,,,,,,
444071487068476708!,system_06,7.017135,0.073876,,1.183248,0.003180,1.130557,0.023420,0.005322,1.129495,-0.004794,0.349941,0.291285,-0.028006,0.033880,0.223407,0.314853,0.242655,,,,,,,,
444071487068476708!,system_06,9.103359,0.145248,,1.287524,0.017779,1.117642,-0.032252,0.012592,1.097988,-0.009094,0.362316,0.200324,-0.042419,0.034060,0.149070,0.286942,0.240388,,,,,,,,
444071487068476708!,system_06,11.732462,0.047827,,1.293457,0.026968,1.088412,0.022819,0.029708,1.101621,-0.003803,0.389342,0.279553,0.004789,-0.024725,0.132356,0.269635,0.202586,,,,,,,,
444071487068476708!,system_06,15.045711,0.012071,,1.213647,0.003508,1.139367,0.035070,0.019105,1.126131,0.016068,0.351876,0.284752,0.014208,0.079869,0.014990,0.275103,0.210066,,,,,,,,
444071487068476708!,system_06,19.221135,0.073171,,1.310083,0.011934,1.111182,0.099317,0.014173,1.116091,-0.004386,0.361297,0.269936,0.002349,0.042149,0.129287,0.216539,0.170781,,,,,,,,
444071487068476708!,system_06,24.483092,0.016673,,1.232025,0.019142,1.081858,0.033311,0.030777,1.123373,-0.002341,0.345289,0.340976,0.002163,0.040528,0.118931,0.217224,0.181602,,,,,,,,
444071487068476708!,system_06,31.114318,0.054723,,1.337743,0.015252,1.068933,0.019170,0.014709,1.136474,0.003007,0.340165,0.358690,0.015894,-0.001368,0.183920,0.152447,0.137144,,,,,,,,
444071487068476708!,system_06,39.471125,-0.015614,,1.273872,0.013337,1.028627,0.014542,0.006763,1.106866,0.001836,0.349020,0.298113,-0.012783,-0.024545,0.001240,0.185621,0.046487,,,,,,,,
444071487068476708!,system_06,50.002546,-0.013429,,1.123200,0.002456,1.054493,-0.104913,0.005045,1.092001,0.011899,0.348767,0.487809,0.012833,0.010957,0.048659,0.103633,0.031228,,,,,,,,
444071487068476708!,system_06,63.274460,0.024361,,1.240708,0.012038,1.062065,-0.018120,-0.008902,1.152893,0.007295,0.373904,0.445772,-0.012891,0.005755,0.119662,0.016788,0.008446,,,,,,,,
444071487068476708!,system_06,80.000000,0.001051,,1.370478,0.020843,1.110571,0.026477,-0.011060,1.116306,0.000520,0.360589,0.481559,-0.002224,0.026662,0.050385,0.107074,0.036214,,,,,,,,
