ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1834108880215956652!,system_01,0.000000,0.003016,,0.944900,0.001106,0.328329,0.120131,0.629225,0.831560,0.722240,0.501467,0.014899,0.257439,0.024811,0.147006,0.000000,0.000000,1.266379,0.866123,1.599903,-1.128770,0.178617,-1.776760,1.090656,1.120808
1834108880215956652!,system_01,0.260221,-0.051764,,1.159322,0.060854,0.721849,0.581348,1.491255,0.615024,1.119653,0.064894,0.038463,0.184613,0.039518,0.161120,0.015223,0.000827,1.266379,0.866123,1.599903,-1.128770,0.178617,-1.776760,1.090656,1.120808
1834108880215956652!,system_01,0.588156,0.141474,,1.898486,0.274256,1.162768,0.832556,1.775165,0.151763,1.625126,0.026224,0.029001,0.352274,0.066970,0.174701,-0.008018,0.027968,1.266379,0.866123,1.599903,-1.128770,0.178617,-1.776760,1.090656,1.120808
1834108880215956652!,system_01,1.001427,0.051353,,2.205779,0.422139,1.719270,1.308177,2.582319,-0.075670,2.172399,-0.026955,0.078978,0.248620,0.048577,0.181417,-0.004613,0.002556,,,,,,,,
1834108880215956652!,system_01,1.522239,0.088857,,2.072578,0.287590,1.504998,1.166366,2.366131,-0.002575,2.464560,-0.009430,0.129915,0.373035,0.081589,0.156150,0.013975,0.006986,,,,,,,,
1834108880215956652!,system_01,2.178578,0.123832,,2.185982,0.397765,1.538264,1.172864,2.172244,-0.078026,2.218253,-0.012839,0.070709,0.496306,0.051135,0.139487,0.005917,0.000130,,,,,,,,
1834108880215956652!,system_01,3.005710,0.025228,,2.016697,0.309890,1.537298,0.921343,2.644439,-0.103344,2.376739,-0.046132,0.236607,0.496003,0.050470,0.117256,-0.016688,-0.006541,,,,,,,,
1834108880215956652!,system_01,4.048078,0.157566,,2.061397,0.164765,1.302604,0.779952,2.608182,-0.038039,2.351392,0.021559,0.268374,0.568056,0.035677,0.140273,-0.011240,-0.022284,,,,,,,,
1834108880215956652!,system_01,5.361692,0.121125,,2.099825,0.128016,1.241493,0.194168,2.547760,-0.032112,2.422740,0.021992,0.308027,0.522936,0.040420,0.108654,0.004228,0.017853,,,,,,,,
1834108880215956652!,system_01,7.017135,0.399592,,1.943685,0.075916,1.121310,0.377718,2.586965,0.003191,2.617814,0.021304,0.337902,0.726502,0.048301,0.126877,0.050607,0.017535,,,,,,,,
1834108880215956652!,system_01,9.103359,0.558446,,2.179461,0.046673,1.072384,0.354996,2.481658,-0.025783,2.614382,0.000490,0.351466,0.631166,0.032340,0.138384,0.086038,0.040304,,,,,,,,
1834108880215956652!,system_01,11.732462,0.576467,,1.776066,0.042143,1.078649,0.380433,2.375314,0.014821,2.393268,-0.005010,0.304571,0.622529,0.018606,0.130597,0.067734,0.041951,,,,,,,,
1834108880215956652!,system_01,15.045711,0.606058,,2.007426,-0.000799,0.717256,0.216397,2.500011,-0.027686,2.547774,0.024855,0.251362,0.449567,0.027266,0.081954,0.127964,0.050153,,,,,,,,
1834108880215956652!,system_01,19.221135,0.814504,,1.753580,0.072902,0.861320,0.170212,2.490383,0.042954,2.219318,-0.009647,0.186478,0.344238,0.029997,0.098999,0.165360,0.077567,,,,,,,,
1834108880215956652!,system_01,24.483092,0.916328,,1.985682,0.012370,0.554432,0.069836,2.498969,-0.071489,2.263387,0.018089,0.080773,0.251732,0.032658,0.025509,0.216430,0.078879,,,,,,,,
1834108880215956652!,system_01,31.114318,0.902013,,2.107062,0.042848,0.534691,-0.014655,2.434324,-0.114115,2.346071,0.037767,0.154007,0.154460,0.017342,0.030222,0.221488,0.064292,,,,,,,,
1834108880215956652!,system_01,39.471125,1.023788,,2.044865,0.052707,0.412590,0.039531,2.373815,0.086515,2.600656,-0.009162,0.096415,0.156010,0.029390,0.006170,0.235873,0.059872,,,,,,,,
1834108880215956652!,system_01,50.002546,0.621030,,1.882386,0.111198,0.575778,0.096538,2.731231,-0.073580,2.171482,-0.019580,0.191941,-0.016671,0.031480,0.052149,0.237882,0.023504,,,,,,,,
1834108880215956652!,system_01,63.274460,0.719146,,1.841642,0.026269,0.656900,0.110850,2.506163,0.196379,2.535623,-0.010780,0.132910,0.075870,0.043519,0.017682,0.194248,0.043633,,,,,,,,
1834108880215956652!,system_01,80.000000,0.694620,,2.054042,0.046785,0.346461,-0.169577,2.332319,0.036300,2.363285,0.005657,0.167287,0.039545,0.038240,-0.000859,0.209109,0.011784,,,,,,,,
