ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
94954405455283818!,system_03,0.000000,0.136989,,0.888975,0.575000,0.086444,0.450727,0.878475,0.196767,0.661832,0.051576,0.146283,1.000000,0.245678,0.040132,0.000000,0.000000,0.912903,-0.643959,0.871788,-2.438061,0.936003,0.504578,1.681060,-0.393195
94954405455283818!,system_03,0.260221,-0.022567,,1.322655,0.290064,0.391760,0.244654,1.188592,-0.011071,0.808862,-0.007191,0.184044,0.933304,0.271198,0.040307,0.010325,-0.003246,0.912903,-0.643959,0.871788,-2.438061,0.936003,0.504578,1.681060,-0.393195
94954405455283818!,system_03,0.588156,0.252972,,1.439303,0.252576,1.003754,0.067417,1.594506,-0.016673,1.300223,-0.007159,0.182503,0.978993,0.184447,0.036912,0.002126,0.007067,0.912903,-0.643959,0.871788,-2.438061,0.936003,0.504578,1.681060,-0.393195
94954405455283818!,system_03,1.001427,0.338806,,2.130424,-0.083815,1.321245,0.029660,2.300036,0.015298,1.852906,-0.001761,0.161653,0.770535,0.199290,0.025085,-0.057311,-0.014411,,,,,,,,
94954405455283818!,system_03,1.522239,0.218084,,1.981090,0.021299,1.400174,-0.044468,2.072739,0.006634,1.682156,-0.014378,0.217800,1.010358,0.187581,0.019573,-0.016792,-0.001801,,,,,,,,
94954405455283818!,system_03,2.178578,0.429090,,2.002130,0.088099,1.324983,-0.009795,2.143841,0.023065,1.705503,0.011079,0.170160,0.898731,0.221266,0.047630,0.035025,0.011885,,,,,,,,
94954405455283818!,system_03,3.005710,0.512618,,1.900889,0.135424,1.207772,-0.035719,2.224022,0.002728,1.820207,-0.028088,0.210073,0.676319,0.164427,0.023285,0.005362,-0.001368,,,,,,,,
94954405455283818!,system_03,4.048078,0.463948,,2.022785,-0.024355,1.352024,-0.075091,2.095411,0.008962,1.872326,0.008516,0.194594,0.712700,0.158430,0.029738,-0.003265,0.001590,,,,,,,,
94954405455283818!,system_03,5.361692,0.794645,,1.942482,-0.034919,1.272472,0.076161,2.069808,0.002300,1.597105,0.003106,0.143817,0.546329,0.201517,0.014015,0.027451,0.012125,,,,,,,,
94954405455283818!,system_03,7.017135,0.644294,,2.133339,-0.001403,1.409834,-0.006266,2.111096,0.001077,1.654069,-0.016664,0.140079,0.391700,0.110962,0.011501,0.018142,0.020834,,,,,,,,
94954405455283818!,system_03,9.103359,0.710153,,1.977900,-0.047919,1.270560,0.010178,2.064781,-0.009178,1.897339,0.018118,0.204579,0.409826,0.053322,0.003025,0.122932,0.009163,,,,,,,,
94954405455283818!,system_03,11.732462,0.883596,,1.814431,0.023038,1.407881,0.022380,2.227741,0.021550,1.865036,0.023362,0.134572,0.263498,0.011683,0.014518,0.076336,0.009685,,,,,,,,
94954405455283818!,system_03,15.045711,0.858039,,2.054052,0.098334,1.463218,0.020271,2.171942,-0.001121,1.814102,0.010099,0.082247,0.169669,0.030252,0.027804,0.110093,0.007342,,,,,,,,
94954405455283818!,system_03,19.221135,1.166432,,1.803960,0.049505,1.314273,-0.025680,2.079634,0.006682,1.752710,-0.019115,0.068622,-0.030866,0.075468,0.011315,0.087954,0.030089,,,,,,,,
94954405455283818!,system_03,24.483092,0.980206,,2.131236,0.003682,1.447546,0.015542,2.195581,0.002316,1.718740,-0.001190,0.049695,-0.000465,0.071467,0.002615,0.094720,0.011216,,,,,,,,
94954405455283818!,system_03,31.114318,1.049964,,2.110127,0.017339,1.508854,0.027808,2.224491,0.004046,1.677601,-0.003966,0.055490,0.105466,-0.001856,0.005834,0.154201,0.008660,,,,,,,,
94954405455283818!,system_03,39.471125,0.901337,,1.904332,0.103194,1.255847,-0.032390,2.147434,0.010766,1.788598,0.003382,0.063643,-0.058909,-0.039863,-0.012446,0.135196,0.012479,,,,,,,,
94954405455283818!,system_03,50.002546,0.989326,,1.997344,0.043637,1.666046,0.044025,2.311312,0.004460,1.837196,0.012911,0.081911,0.014001,-0.006458,0.009522,0.113077,-0.005039,,,,,,,,
94954405455283818!,system_03,63.274460,0.969303,,1.861100,0.014314,1.404660,-0.010533,2.118761,-0.009442,1.566297,0.004933,0.054873,0.133302,-0.003426,-0.021500,0.109710,-0.007733,,,,,,,,
94954405455283818!,system_03,80.000000,0.969799,,2.055919,0.000533,1.389663,0.011228,2.056377,-0.004505,1.901845,-0.002174,0.062144,-0.005703,-0.078450,0.021054,0.102554,-0.017747,,,,,,,,
