ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1621383395899212717!,system_11,0.000000,0.517987,,0.664769,0.018323,0.016795,0.163366,0.376985,0.208716,0.003053,0.810592,0.007418,0.229778,0.854008,0.308177,0.000000,0.000000,-1.421917,0.091821,1.069716,0.286680,1.114082,0.126599,0.732187,-1.173445
1621383395899212717!,system_11,0.260221,0.669803,,0.333217,0.028275,-0.008157,0.100629,0.668944,0.187446,0.348238,0.964101,0.019479,0.246969,0.851361,0.400675,0.006107,0.114188,-1.421917,0.091821,1.069716,0.286680,1.114082,0.126599,0.732187,-1.173445
1621383395899212717!,system_11,0.588156,0.696101,,-0.009473,0.061308,0.003634,0.027307,1.018752,0.209647,0.962864,1.055522,0.010902,0.214829,0.760251,0.149772,-0.010529,0.119940,-1.421917,0.091821,1.069716,0.286680,1.114082,0.126599,0.732187,-1.173445
1621383395899212717!,system_11,1.001427,0.664612,,-0.016133,0.143956,0.001852,-0.005571,1.517050,0.202793,1.059246,0.836409,0.023939,0.224534,0.698516,0.326956,-0.000162,-0.167516,,,,,,,,
1621383395899212717!,system_11,1.522239,0.766358,,0.022907,0.131008,-0.006050,-0.008640,1.699677,0.054374,0.976360,0.837428,0.035250,0.119127,0.621694,0.492310,0.013929,0.091420,,,,,,,,
1621383395899212717!,system_11,2.178578,0.581442,,-0.023346,0.132080,-0.012283,0.022613,1.490370,0.086499,1.032901,0.576790,0.005377,0.159162,0.649778,0.651641,-0.011467,0.107338,,,,,,,,
1621383395899212717!,system_11,3.005710,0.843702,,0.044670,0.158105,0.004275,0.008416,1.416284,0.078890,0.762556,0.589903,0.004189,0.132457,0.502283,0.492618,-0.013263,0.333538,,,,,,,,
1621383395899212717!,system_11,4.048078,0.752637,,0.088152,0.137185,0.002890,-0.003442,1.399151,0.069098,0.746668,0.534258,-0.012867,0.098651,0.473223,0.594140,0.004153,0.225848,,,,,,,,
1621383395899212717!,system_11,5.361692,0.829319,,-0.076448,0.148720,-0.007009,0.006548,1.404003,0.097523,0.616010,0.260819,-0.011691,0.089561,0.229004,0.443165,0.010296,0.639082,,,,,,,,
1621383395899212717!,system_11,7.017135,0.655245,,0.057738,0.128315,-0.004777,-0.004336,1.583176,0.102931,0.583492,0.400797,0.005252,0.016205,0.131357,0.404292,0.005373,0.634364,,,,,,,,
1621383395899212717!,system_11,9.103359,0.577231,,-0.025041,0.165499,-0.002098,-0.005443,1.456179,0.202088,0.325983,0.258145,-0.005197,0.023067,0.056963,0.229997,-0.003000,0.528838,,,,,,,,
1621383395899212717!,system_11,11.732462,0.637639,,-0.032715,0.165477,0.000340,-0.011245,1.543758,0.088319,0.236515,0.069967,0.015988,0.030650,0.205281,0.222690,0.017541,0.774957,,,,,,,,
1621383395899212717!,system_11,15.045711,0.727387,,0.058060,0.151281,0.004123,0.003793,1.640731,0.143925,0.460165,0.133428,0.004804,-0.046749,0.060683,0.099233,-0.003535,0.656498,,,,,,,,
1621383395899212717!,system_11,19.221135,0.968058,,0.014855,0.129137,-0.010593,0.030918,1.540822,0.140821,0.293196,0.002589,0.009685,0.030644,0.226940,0.089184,0.004305,0.730414,,,,,,,,
1621383395899212717!,system_11,24.483092,0.830854,,0.030076,0.141750,-0.002186,-0.008892,1.506616,0.129773,0.269341,0.026486,-0.023074,0.071504,-0.006386,0.015348,0.003684,0.709682,,,,,,,,
1621383395899212717!,system_11,31.114318,1.027811,,0.026966,0.126385,0.014323,-0.001109,1.366991,0.041291,0.185914,0.053389,0.002470,0.044822,0.074703,0.057515,-0.003551,0.575913,,,,,,,,
1621383395899212717!,system_11,39.471125,1.248593,,-0.006227,0.146587,-0.001970,-0.023193,1.578296,0.010096,0.341846,-0.004672,-0.015473,-0.031843,0.150217,-0.062780,0.015912,0.272122,,,,,,,,
1621383395899212717!,system_11,50.002546,1.528544,,-0.024352,0.133903,-0.003550,-0.030948,1.521565,0.068498,0.021352,-0.187661,-0.019629,0.001401,0.117122,-0.102309,0.010716,0.151880,,,,,,,,
1621383395899212717!,system_11,63.274460,1.833841,,-0.069867,0.138781,-0.004667,0.019353,1.582706,-0.024501,0.172379,0.066418,-0.007111,-0.013328,0.043499,0.133334,0.011057,0.084899,,,,,,,,
1621383395899212717!,system_11,80.000000,1.879982,,-0.026201,0.170852,-0.006562,-0.039413,1.304414,-0.044023,0.231742,-0.023443,0.009658,-0.003651,0.107140,-0.090028,-0.011211,-0.025018,,,,,,,,
