ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
549798975032569336!,system_08,0.000000,0.133551,,0.289143,0.750568,0.689346,0.212473,0.000000,1.000000,0.334275,0.302448,0.265810,0.084165,0.346339,0.621550,0.000000,0.000000,0.046032,0.634670,-0.051115,1.093639,0.012845,-0.135798,-0.159009,0.500778
549798975032569336!,system_08,0.260221,0.152667,,0.246021,0.869383,0.810516,0.329323,0.005722,1.295163,0.311268,0.536863,0.292548,0.089535,0.318180,0.621695,0.032390,0.085909,0.046032,0.634670,-0.051115,1.093639,0.012845,-0.135798,-0.159009,0.500778
549798975032569336!,system_08,0.588156,0.214702,,0.251614,1.019279,0.681026,0.524408,-0.016788,1.896121,0.217892,0.803094,0.375221,0.103892,0.207584,0.689918,0.046259,0.196095,0.046032,0.634670,-0.051115,1.093639,0.012845,-0.135798,-0.159009,0.500778
549798975032569336!,system_08,1.001427,0.281503,,0.206042,1.217293,0.348010,0.845406,-0.002259,2.285041,0.177022,1.318385,0.445309,0.200920,0.168940,0.598281,0.065340,0.020825,,,,,,,,
549798975032569336!,system_08,1.522239,0.276623,,0.149409,1.118205,0.409733,0.672062,-0.001073,2.510337,0.116847,1.055841,0.412655,0.257232,0.186763,0.736778,0.117330,0.088437,,,,,,,,
549798975032569336!,system_08,2.178578,0.308992,,0.056664,1.050041,0.290695,0.499982,0.009341,2.270327,0.086977,1.052169,0.385446,0.243981,0.152955,0.547145,0.101010,0.207049,,,,,,,,
549798975032569336!,system_08,3.005710,0.267833,,0.039897,1.081350,0.314619,0.456551,0.019403,2.286394,0.066180,1.161745,0.431989,0.128103,0.061074,0.448216,0.263973,0.350487,,,,,,,,
549798975032569336!,system_08,4.048078,0.240328,,-0.023081,1.076919,0.152509,0.382949,0.009511,2.427221,0.016966,1.119474,0.324086,0.167896,0.054572,0.469377,0.243776,0.380358,,,,,,,,
549798975032569336!,system_08,5.361692,0.186312,,0.059249,1.145496,0.064746,0.351478,0.017158,2.171196,-0.042661,1.136094,0.299890,0.085771,0.013618,0.345494,0.276763,0.441372,,,,,,,,
549798975032569336!,system_08,7.017135,0.107904,,0.035457,1.070191,0.135479,0.338876,0.018473,2.371577,-0.053134,1.123120,0.214286,0.048497,-0.017322,0.296895,0.344953,0.610028,,,,,,,,
549798975032569336!,system_08,9.103359,0.171469,,0.020745,1.054460,0.106207,0.423370,0.010767,2.483396,0.003879,1.248051,0.263576,0.018424,-0.036369,0.220808,0.336060,0.519356,,,,,,,,
549798975032569336!,system_08,11.732462,0.102860,,-0.022562,1.060811,-0.058647,0.373323,0.003772,2.231097,-0.026192,0.984545,0.267942,0.016776,0.045787,0.122527,0.391986,0.439504,,,,,,,,
549798975032569336!,system_08,15.045711,0.141582,,0.056295,1.024897,-0.055676,0.254221,0.012254,2.341793,-0.034574,0.941066,0.148921,-0.041111,0.039372,0.160007,0.403825,0.457687,,,,,,,,
549798975032569336!,system_08,19.221135,0.153565,,-0.011758,1.056858,0.067215,0.273396,0.004857,2.280267,0.008527,1.000329,0.158904,-0.034531,0.081757,0.110395,0.327917,0.486850,,,,,,,,
549798975032569336!,system_08,24.483092,0.027637,,0.063902,0.995994,0.172175,0.222089,0.009811,2.343642,0.017405,0.942628,0.198082,0.013945,0.090958,0.150581,0.334563,0.344499,,,,,,,,
549798975032569336!,system_08,31.114318,0.114405,,0.062498,1.058414,0.002745,0.345210,0.009050,2.244794,-0.075024,1.151539,0.286685,-0.005436,-0.008687,0.063017,0.312339,0.342146,,,,,,,,
549798975032569336!,system_08,39.471125,0.147824,,0.018499,1.013602,-0.033464,0.281213,0.027090,2.180937,0.021883,1.119488,0.276292,-0.026423,0.019954,0.033985,0.312028,0.129102,,,,,,,,
549798975032569336!,system_08,50.002546,0.112961,,-0.006912,0.988525,-0.118133,0.237580,0.002006,2.101556,-0.056300,1.133912,0.344886,0.009522,0.021487,0.070167,0.301355,0.152881,,,,,,,,
549798975032569336!,system_08,63.274460,0.072655,,0.037655,1.022748,-0.011019,0.193243,0.018223,2.050856,0.017835,0.968564,0.351197,-0.047836,0.012877,0.001483,0.156713,-0.022556,,,,,,,,
549798975032569336!,system_08,80.000000,-0.012837,,-0.019439,1.013715,-0.008825,0.332915,-0.005352,2.165669,-0.008860,1.164810,0.500129,0.004449,-0.012582,-0.055470,0.015450,0.032920,,,,,,,,
