ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
954072965286853528!,system_08,0.000000,0.537808,,0.482370,0.217363,0.241377,0.000000,0.367105,0.251008,0.130188,1.000000,0.428471,0.928379,0.468802,0.616883,0.000000,0.000000,-0.390837,-1.455442,-0.223643,-0.535230,-0.443057,-0.517711,-0.576535,0.078078
954072965286853528!,system_08,0.260221,0.638716,,0.333639,-0.010004,0.111919,0.010961,0.306365,0.097100,0.007254,0.725503,0.335975,0.629474,0.329907,0.568302,0.038121,0.064550,-0.390837,-1.455442,-0.223643,-0.535230,-0.443057,-0.517711,-0.576535,0.078078
954072965286853528!,system_08,0.588156,0.753101,,0.150161,0.031776,-0.016076,-0.010542,0.149795,0.008168,-0.015441,0.578755,0.362071,0.615031,0.288477,0.564647,0.112316,0.106923,-0.390837,-1.455442,-0.223643,-0.535230,-0.443057,-0.517711,-0.576535,0.078078
954072965286853528!,system_08,1.001427,0.812286,,-0.057098,0.022560,-0.002273,0.007340,-0.013945,-0.000244,0.015921,0.323949,0.299560,0.448642,0.279854,0.374418,0.103372,0.260113,,,,,,,,
954072965286853528!,system_08,1.522239,0.840654,,-0.043884,0.016884,-0.010444,0.001767,0.048360,0.055841,-0.000231,0.243779,0.328330,0.224066,0.239335,0.173476,0.269667,0.324694,,,,,,,,
954072965286853528!,system_08,2.178578,0.908316,,-0.030368,-0.017592,0.021434,-0.020779,0.041646,0.024380,-0.016784,0.343622,0.080476,0.243894,0.031025,0.125892,0.269544,0.539437,,,,,,,,
954072965286853528!,system_08,3.005710,0.855384,,0.036016,0.025992,-0.003925,0.002887,0.089439,0.043481,0.018790,0.465060,0.029718,0.278600,0.134958,0.160464,0.274448,0.502060,,,,,,,,
954072965286853528!,system_08,4.048078,0.925854,,0.070964,0.036562,0.005194,0.005366,0.017182,0.067735,-0.008732,0.388973,-0.031852,0.229334,0.039534,0.104641,0.371251,0.566292,,,,,,,,
954072965286853528!,system_08,5.361692,0.940728,,0.088947,0.046754,0.021893,0.021749,0.045921,0.085565,0.001561,0.371418,0.080721,-0.069360,0.047424,-0.041966,0.329300,0.422185,,,,,,,,
954072965286853528!,system_08,7.017135,0.845186,,0.143118,0.092054,0.022141,0.011316,0.140543,0.176141,0.012837,0.229189,-0.022655,0.093623,0.064341,-0.077992,0.274825,0.429428,,,,,,,,
954072965286853528!,system_08,9.103359,0.848297,,0.088153,0.160771,0.007224,0.003241,0.172506,0.119248,-0.023133,0.357178,-0.031106,-0.080168,0.128468,0.004701,0.359459,0.375645,,,,,,,,
954072965286853528!,system_08,11.732462,0.978475,,0.087789,0.138429,-0.040276,-0.003204,0.165118,0.123580,0.014258,0.304840,0.025476,0.109005,0.065683,-0.036747,0.348065,0.446161,,,,,,,,
954072965286853528!,system_08,15.045711,1.006447,,0.069908,0.119916,-0.007833,-0.005116,0.221959,0.153128,-0.009527,0.284655,-0.014264,-0.014042,0.085264,-0.040912,0.285823,0.366951,,,,,,,,
954072965286853528!,system_08,19.221135,0.966093,,0.133212,0.168733,0.015735,0.001868,0.148834,0.148641,0.013398,0.363340,-0.028131,-0.030512,0.079254,-0.022236,0.281981,0.291583,,,,,,,,
954072965286853528!,system_08,24.483092,1.022702,,0.199996,0.141496,-0.007460,0.011609,0.114827,0.141671,0.013483,0.333341,0.017441,0.097228,-0.003009,0.006460,0.271510,0.150711,,,,,,,,
954072965286853528!,system_08,31.114318,0.951063,,0.071289,0.117944,-0.012570,-0.000399,0.092640,0.086979,0.024489,0.331870,-0.052607,-0.091891,0.021691,-0.059060,0.267985,0.163871,,,,,,,,
954072965286853528!,system_08,39.471125,0.884492,,0.134689,0.165029,0.005164,-0.008126,0.126864,0.110726,-0.005628,0.261919,-0.031504,-0.077191,-0.009086,0.057309,0.291837,0.067404,,,,,,,,
954072965286853528!,system_08,50.002546,0.793529,,0.145725,0.153253,-0.042263,-0.008787,0.103600,0.066617,-0.006134,0.228760,0.012052,0.118141,0.019952,0.065464,0.326230,-0.003316,,,,,,,,
954072965286853528!,system_08,63.274460,0.753277,,0.135014,0.115074,0.033850,0.009267,0.087311,-0.008555,-0.018540,0.221511,-0.036975,0.073038,-0.029950,-0.009365,0.298472,0.086772,,,,,,,,
954072965286853528!,system_08,80.000000,0.504483,,0.156827,0.145486,-0.012656,-0.007432,0.040119,0.037517,-0.013134,0.303432,0.027330,-0.056112,0.034799,0.022521,0.251163,0.065476,,,,,,,,
