ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2151200256356023765!,system_06,0.000000,0.004765,,0.745590,0.372474,0.044810,0.037998,0.345614,0.634104,0.205826,0.025951,0.938282,0.160686,0.023015,0.988252,0.000000,0.000000,0.105056,0.714511,-0.546727,-0.123868,0.109159,1.014449,-0.089127,0.837851
2151200256356023765!,system_06,0.260221,0.032599,,0.788113,0.541837,0.082019,0.240752,0.205599,0.633177,0.056129,0.115021,1.068034,0.168632,0.039142,0.979967,0.005549,0.024277,0.105056,0.714511,-0.546727,-0.123868,0.109159,1.014449,-0.089127,0.837851
2151200256356023765!,system_06,0.588156,0.015510,,0.854722,0.813968,0.091382,0.600022,0.007492,0.656863,0.015533,0.096164,1.079418,0.116580,0.068013,0.981945,0.022845,0.039972,0.105056,0.714511,-0.546727,-0.123868,0.109159,1.014449,-0.089127,0.837851
2151200256356023765!,system_06,1.001427,0.082361,,0.583335,0.959011,0.096779,1.033783,-0.022856,0.687513,-0.008136,0.164612,1.286901,0.101300,0.008247,0.939993,-0.021805,0.044480,,,,,,,,
2151200256356023765!,system_06,1.522239,0.048007,,0.548532,0.834421,0.067006,1.008733,-0.022285,0.680352,-0.016458,0.163546,1.314150,0.084706,0.055121,0.921505,0.069802,0.015777,,,,,,,,
2151200256356023765!,system_06,2.178578,0.057432,,0.390129,0.729399,0.061512,0.773721,-0.011192,0.696167,-0.023038,0.166036,1.417787,0.104844,0.034380,0.911372,0.043579,0.083242,,,,,,,,
2151200256356023765!,system_06,3.005710,0.010122,,0.415141,0.565466,0.023857,0.883371,0.020731,0.702908,0.004770,0.175215,1.517907,0.052744,-0.018231,0.906422,0.156919,0.086249,,,,,,,,
2151200256356023765!,system_06,4.048078,0.029344,,0.109438,0.519622,0.004400,0.832253,-0.001361,0.686090,0.028339,0.170502,1.606388,0.035323,0.000450,0.887233,0.157756,0.066196,,,,,,,,
2151200256356023765!,system_06,5.361692,0.030180,,0.156389,0.600392,0.037568,0.866660,0.035092,0.680671,-0.003436,0.154526,1.442697,0.037514,0.013927,0.849760,0.167359,0.109787,,,,,,,,
2151200256356023765!,system_06,7.017135,0.012125,,0.036237,0.472769,0.054727,0.987654,-0.008298,0.690099,0.032908,0.161899,1.763718,0.054981,-0.006326,0.849914,0.168094,0.099624,,,,,,,,
2151200256356023765!,system_06,9.103359,0.027063,,-0.033086,0.534386,0.031493,0.807390,-0.007026,0.694991,-0.002132,0.181556,1.545146,-0.010613,-0.002733,0.877713,0.107789,0.081173,,,,,,,,
2151200256356023765!,system_06,11.732462,-0.005123,,-0.142831,0.553711,-0.013166,0.828763,-0.008469,0.680564,-0.001053,0.152378,1.645232,-0.017644,-0.013129,0.810723,0.199965,0.113166,,,,,,,,
2151200256356023765!,system_06,15.045711,0.000584,,-0.014219,0.471402,0.046606,0.848680,-0.009837,0.716034,-0.015989,0.181969,1.709207,0.010280,0.043755,0.841714,0.135448,0.078396,,,,,,,,
2151200256356023765!,system_06,19.221135,-0.002090,,0.080181,0.511098,0.011559,0.744161,0.018602,0.711873,-0.005118,0.155167,1.735417,0.004916,0.005323,0.811173,0.161715,0.078199,,,,,,,,
2151200256356023765!,system_06,24.483092,-0.003760,,-0.050227,0.544419,-0.012911,0.854950,0.031090,0.669493,0.020986,0.138020,1.809391,0.017315,-0.008754,0.838104,0.099228,0.063261,,,,,,,,
2151200256356023765!,system_06,31.114318,-0.007470,,-0.051307,0.431202,-0.003519,0.785995,-0.012411,0.691286,0.015759,0.150619,1.565387,-0.045581,0.030342,0.813145,0.055043,0.027929,,,,,,,,
2151200256356023765!,system_06,39.471125,-0.014636,,0.147019,0.504688,0.006754,0.805064,0.001636,0.693997,0.012273,0.165755,1.641287,0.000973,0.004620,0.800588,0.049837,0.039493,,,,,,,,
2151200256356023765!,system_06,50.002546,0.003266,,0.053229,0.583872,-0.014332,0.851713,-0.017390,0.673094,-0.002607,0.167110,1.701847,0.010214,0.005185,0.769965,0.058729,0.078395,,,,,,,,
2151200256356023765!,system_06,63.274460,0.024992,,-0.024773,0.589075,-0.037384,0.820032,0.018246,0.682934,0.013836,0.168784,1.724858,-0.021599,0.006412,0.765039,0.059414,0.016649,,,,,,,,
2151200256356023765!,system_06,80.000000,0.026265,,0.066395,0.330459,0.025808,0.703991,-0.004192,0.681634,-0.014481,0.148150,1.676286,-0.006381,-0.023002,0.794178,-0.004890,0.008666,,,,,,,,
