ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1813674466360777630!,system_01,0.000000,0.065647,,0.002318,0.106543,0.354345,0.255678,0.947755,0.013678,0.644890,0.046791,0.194732,0.939453,0.943013,0.629670,0.000000,0.000000,-0.480649,0.198219,-0.462124,-1.689343,-0.195667,0.229484,-0.287439,0.013122
1813674466360777630!,system_01,0.260221,-0.071550,,0.000551,0.181145,0.221858,0.341907,0.823877,-0.002219,0.546909,-0.005760,0.166346,1.004062,0.819847,0.816806,-0.022586,-0.019891,-0.480649,0.198219,-0.462124,-1.689343,-0.195667,0.229484,-0.287439,0.013122
1813674466360777630!,system_01,0.588156,0.263202,,0.040585,0.240070,0.027778,0.364151,0.613914,0.008193,0.256436,-0.011781,0.195408,1.073752,0.950809,0.705314,0.007442,-0.023884,-0.480649,0.198219,-0.462124,-1.689343,-0.195667,0.229484,-0.287439,0.013122
1813674466360777630!,system_01,1.001427,0.097380,,0.009325,0.391461,0.034489,0.462440,0.435499,-0.031923,0.041940,-0.002969,0.142238,0.727544,0.937095,0.613157,0.005897,-0.041066,,,,,,,,
1813674466360777630!,system_01,1.522239,0.637636,,-0.005523,0.360023,0.023910,0.464415,0.331182,0.001095,0.239261,0.004289,0.135699,1.022349,0.638532,0.595257,0.008207,0.039805,,,,,,,,
1813674466360777630!,system_01,2.178578,0.451837,,0.002806,0.331830,0.008316,0.444365,0.397579,-0.005307,0.148259,0.003355,0.219011,0.661670,0.726195,0.585532,0.038416,0.043118,,,,,,,,
1813674466360777630!,system_01,3.005710,0.489172,,0.001389,0.379064,-0.053644,0.429785,0.425384,0.007679,0.174444,-0.012202,0.151283,0.668667,0.671002,0.613241,0.004523,0.019128,,,,,,,,
1813674466360777630!,system_01,4.048078,0.579237,,0.021643,0.356649,-0.026834,0.469293,0.473267,0.012502,0.101766,-0.004096,0.121247,0.608208,0.743749,0.495203,-0.017052,0.107314,,,,,,,,
1813674466360777630!,system_01,5.361692,0.699380,,-0.015138,0.449471,0.067240,0.411963,0.436793,-0.007634,0.090762,-0.001230,0.109439,0.628305,0.584063,0.512370,-0.003799,0.145927,,,,,,,,
1813674466360777630!,system_01,7.017135,0.972709,,-0.013848,0.355274,0.046681,0.443560,0.442805,-0.024034,0.135224,0.003747,0.155909,0.594693,0.442789,0.496470,0.043941,0.184194,,,,,,,,
1813674466360777630!,system_01,9.103359,0.701844,,0.009190,0.368564,0.002304,0.410770,0.407128,0.069370,0.146889,-0.001102,0.138849,0.398876,0.355738,0.303008,0.034671,0.199792,,,,,,,,
1813674466360777630!,system_01,11.732462,1.160478,,-0.006469,0.389742,-0.008495,0.477423,0.480767,0.073591,0.170021,-0.001779,0.130389,0.358250,0.224597,0.341187,0.056682,0.217298,,,,,,,,
1813674466360777630!,system_01,15.045711,1.082353,,0.027038,0.412806,0.040815,0.466748,0.507330,0.115951,0.106324,-0.005920,0.048323,0.217554,0.475323,0.106650,0.080168,0.325311,,,,,,,,
1813674466360777630!,system_01,19.221135,1.035163,,0.037990,0.415426,-0.010398,0.478200,0.594256,0.093797,0.195963,-0.009978,0.075322,0.207875,0.240585,0.173687,0.113900,0.310674,,,,,,,,
1813674466360777630!,system_01,24.483092,1.099396,,0.056600,0.377960,0.020865,0.425716,0.493280,0.202617,0.059877,-0.018454,0.018849,0.071066,0.030466,0.114094,0.106748,0.255351,,,,,,,,
1813674466360777630!,system_01,31.114318,1.211267,,0.120437,0.420372,-0.033661,0.464281,0.559602,0.169046,0.176666,-0.013793,0.045241,0.090859,0.201262,0.017637,0.112883,0.217711,,,,,,,,
1813674466360777630!,system_01,39.471125,1.332115,,0.056645,0.491035,-0.001231,0.480989,0.589049,0.166725,0.110404,-0.010521,0.059680,-0.048218,0.079316,0.054833,0.050633,0.161996,,,,,,,,
1813674466360777630!,system_01,50.002546,1.430184,,0.077738,0.490501,0.007976,0.463009,0.596590,0.131654,0.089187,-0.009623,0.054594,-0.079104,-0.048556,-0.039659,0.128217,0.114776,,,,,,,,
1813674466360777630!,system_01,63.274460,1.558379,,0.081204,0.455247,-0.051354,0.413403,0.576240,0.104479,0.129037,0.011761,-0.027907,0.099359,-0.002221,-0.038260,0.071448,0.078504,,,,,,,,
1813674466360777630!,system_01,80.000000,1.302339,,0.087355,0.372130,-0.009736,0.448293,0.413123,0.046029,0.170727,0.002458,0.033907,-0.067302,0.224560,-0.110534,0.108313,-0.023914,,,,,,,,
