ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1990514656544528517!,system_06,0.000000,0.721982,,0.179628,0.007892,0.492725,0.297370,0.015407,0.135748,0.797989,0.366598,0.036445,0.064033,0.794846,0.057685,0.000000,0.000000,1.490841,-1.093133,0.233127,1.419806,-0.179238,1.098947,0.624656,-1.697139
1990514656544528517!,system_06,0.260221,1.037801,,0.618202,0.007607,0.854907,0.003382,0.071023,0.395413,0.693167,0.643347,0.030549,0.050945,0.623403,0.092973,0.017382,0.061379,1.490841,-1.093133,0.233127,1.419806,-0.179238,1.098947,0.624656,-1.697139
1990514656544528517!,system_06,0.588156,0.981766,,1.086044,-0.004421,1.370212,-0.009398,0.298900,0.747464,0.620191,1.040957,0.018069,0.067138,0.656660,0.273097,0.034955,-0.056242,1.490841,-1.093133,0.233127,1.419806,-0.179238,1.098947,0.624656,-1.697139
1990514656544528517!,system_06,1.001427,0.975822,,1.669632,0.003576,2.031133,0.005367,0.312312,1.138000,0.656387,1.570261,0.035978,0.029826,0.405421,0.438834,0.032954,0.174074,,,,,,,,
1990514656544528517!,system_06,1.522239,1.051524,,1.729279,-0.005931,2.299028,-0.000449,0.227883,0.986930,0.264858,1.289200,0.006702,0.033174,0.314174,0.468124,0.020551,0.230723,,,,,,,,
1990514656544528517!,system_06,2.178578,0.901437,,1.452813,0.001997,2.314042,0.002290,0.132652,0.813252,0.154946,1.151608,0.006102,0.022365,0.312162,0.397408,0.025890,0.420158,,,,,,,,
1990514656544528517!,system_06,3.005710,0.983349,,1.608894,-0.015178,2.173595,0.001699,0.073491,0.916261,0.186522,1.188217,-0.010189,-0.000145,0.152479,0.235685,0.025813,0.556464,,,,,,,,
1990514656544528517!,system_06,4.048078,0.789645,,1.639302,0.002397,2.133975,0.013905,0.021528,0.718865,0.005927,1.201962,-0.020312,0.007214,0.257328,0.188227,0.014207,0.709920,,,,,,,,
1990514656544528517!,system_06,5.361692,0.972257,,1.528086,0.003222,1.817057,-0.000651,0.149578,0.919281,-0.085774,1.137963,-0.003293,0.003781,0.171804,0.035015,0.030533,0.733723,,,,,,,,
1990514656544528517!,system_06,7.017135,0.968449,,1.768735,0.014879,2.148288,-0.022909,0.094726,0.676537,-0.040931,1.134401,0.016084,0.002920,0.142548,-0.068195,0.034841,0.800021,,,,,,,,
1990514656544528517!,system_06,9.103359,0.999444,,1.649690,0.008252,2.114019,0.015629,0.082056,0.774729,0.112744,1.114103,-0.005716,0.035938,-0.009769,-0.020887,0.028086,0.704239,,,,,,,,
1990514656544528517!,system_06,11.732462,0.952164,,1.699055,-0.001621,2.101621,-0.007670,0.082576,0.757800,-0.251592,0.953445,0.004844,0.009236,0.115804,0.072138,0.046333,0.703009,,,,,,,,
1990514656544528517!,system_06,15.045711,1.145991,,1.874274,-0.003663,2.215848,-0.007610,0.001780,0.798101,0.102466,1.034974,0.002778,-0.005874,0.143218,-0.113481,0.017524,0.607045,,,,,,,,
1990514656544528517!,system_06,19.221135,1.218579,,1.941531,-0.009670,2.085392,0.001611,-0.002139,0.678612,-0.143428,1.181122,-0.034828,-0.007583,-0.025455,-0.021970,0.035538,0.390788,,,,,,,,
1990514656544528517!,system_06,24.483092,1.817409,,1.501606,0.021573,1.929523,-0.008065,0.032997,0.853349,0.100752,1.082158,0.011224,0.004073,0.009341,-0.016699,0.044512,0.343988,,,,,,,,
1990514656544528517!,system_06,31.114318,1.748686,,1.730429,0.001911,2.094787,-0.004870,0.069342,0.693802,0.072310,1.176667,-0.019234,-0.021982,0.020091,0.016671,0.029306,0.293755,,,,,,,,
1990514656544528517!,system_06,39.471125,1.770769,,1.694750,-0.000270,2.127895,0.006071,0.006061,0.770314,0.190337,1.159197,-0.008605,-0.022406,0.081860,0.015154,0.019743,0.191855,,,,,,,,
1990514656544528517!,system_06,50.002546,1.872461,,1.661557,0.010317,2.097680,0.009457,0.057403,0.639763,0.118626,0.905614,0.011990,-0.035523,0.011762,0.083260,0.019417,0.155823,,,,,,,,
1990514656544528517!,system_06,63.274460,2.047351,,1.636203,0.004617,2.196772,0.005955,0.068465,0.734654,0.046715,1.095618,0.003342,-0.004338,0.008600,-0.041398,0.043314,0.063189,,,,,,,,
1990514656544528517!,system_06,80.000000,1.835242,,1.658420,0.007558,2.091049,0.000915,0.082786,0.556582,-0.027572,0.992982,0.009473,-0.009965,-0.003499,0.098815,0.024184,-0.024566,,,,,,,,
