ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
117276949728572360!,system_06,0.000000,0.021272,,0.835584,0.017989,0.053482,0.442365,0.311361,0.065257,0.251560,0.025180,0.356002,0.935334,0.377315,0.110106,0.000000,0.000000,0.796314,-2.361622,-0.427786,-1.424726,0.977418,1.024438,0.020312,0.478919
117276949728572360!,system_06,0.260221,0.315231,,1.084180,-0.006754,0.255363,0.014169,0.245325,0.018145,0.219424,0.000417,0.366112,0.753758,0.328258,0.083383,0.023716,0.007822,0.796314,-2.361622,-0.427786,-1.424726,0.977418,1.024438,0.020312,0.478919
117276949728572360!,system_06,0.588156,0.587944,,1.484336,0.005224,0.494059,0.002847,0.032423,-0.030278,0.133489,0.011037,0.430903,0.474173,0.261899,0.097846,0.068390,-0.012526,0.796314,-2.361622,-0.427786,-1.424726,0.977418,1.024438,0.020312,0.478919
117276949728572360!,system_06,1.001427,0.503636,,1.844306,0.002885,0.873532,-0.023093,0.028756,-0.002664,0.069359,0.001045,0.282998,0.465899,0.195516,0.089201,0.049607,0.016508,,,,,,,,
117276949728572360!,system_06,1.522239,0.507672,,1.892365,-0.005445,0.823040,0.004443,0.008790,-0.016252,0.058083,0.014117,0.208603,0.387008,0.127735,0.049198,0.154630,0.088583,,,,,,,,
117276949728572360!,system_06,2.178578,0.753531,,1.980621,-0.019237,0.844467,-0.007316,0.003887,-0.015196,0.040717,0.016769,0.145300,0.219645,0.071638,0.058519,0.161189,0.056403,,,,,,,,
117276949728572360!,system_06,3.005710,0.830220,,1.804672,-0.011267,0.940189,-0.007119,0.004042,-0.012514,0.032052,-0.009412,0.106771,0.228055,0.043331,0.001795,0.306959,0.073093,,,,,,,,
117276949728572360!,system_06,4.048078,1.009788,,1.924533,0.012186,0.873408,0.013228,0.018337,0.012994,0.086793,0.008761,0.047935,0.011212,0.039273,0.023054,0.309827,0.059619,,,,,,,,
117276949728572360!,system_06,5.361692,0.843761,,1.892426,0.003171,0.835015,0.003041,0.076877,0.011480,0.062172,0.014827,0.011126,-0.085137,0.031591,0.004071,0.360770,0.110417,,,,,,,,
117276949728572360!,system_06,7.017135,0.787126,,1.744408,-0.007105,0.802781,-0.015439,0.011081,0.031796,0.021755,-0.009275,0.063096,-0.098117,0.004131,-0.019120,0.328732,0.055922,,,,,,,,
117276949728572360!,system_06,9.103359,0.943934,,1.712127,0.003181,0.867712,0.004462,0.051533,0.031074,0.062689,0.003960,0.027080,-0.035574,-0.017535,-0.009304,0.347306,0.056724,,,,,,,,
117276949728572360!,system_06,11.732462,0.720885,,1.828119,0.022616,0.971601,-0.014963,0.059689,0.040508,0.091797,0.001044,0.054111,-0.009134,0.094242,-0.020737,0.334365,0.091379,,,,,,,,
117276949728572360!,system_06,15.045711,0.893488,,1.915494,0.012424,0.799263,0.015020,0.018559,0.034140,0.048637,-0.000829,-0.027032,0.059189,-0.076340,0.005975,0.268137,0.073421,,,,,,,,
117276949728572360!,system_06,19.221135,0.662902,,1.920757,0.020271,0.856719,-0.000948,-0.021769,0.048098,0.067181,-0.001915,0.028327,-0.016053,0.015851,-0.009935,0.293830,0.053565,,,,,,,,
117276949728572360!,system_06,24.483092,0.538266,,1.827190,0.019931,0.886004,0.000540,0.044877,0.055681,0.073602,-0.021257,0.010949,0.139869,0.028797,0.002995,0.350567,0.045923,,,,,,,,
117276949728572360!,system_06,31.114318,0.444918,,1.768282,0.015631,0.772930,0.004772,0.000953,0.039431,0.102376,-0.001005,0.038214,0.035686,-0.027993,0.017667,0.274745,0.052529,,,,,,,,
117276949728572360!,system_06,39.471125,0.376441,,1.914681,0.010514,0.890609,0.014017,0.015919,0.053102,0.026308,0.002144,0.100274,0.085503,-0.023493,0.005856,0.238591,0.029552,,,,,,,,
117276949728572360!,system_06,50.002546,0.211799,,2.146804,0.021650,0.872365,-0.004271,0.046361,0.038377,0.035198,0.002541,0.073833,0.010443,-0.050067,-0.009826,0.259519,0.022088,,,,,,,,
117276949728572360!,system_06,63.274460,0.190915,,1.845639,0.005945,0.859663,-0.014206,0.053959,0.060591,0.066799,0.009154,0.115707,-0.120879,0.013169,0.007025,0.261284,0.032026,,,,,,,,
117276949728572360!,system_06,80.000000,0.003896,,1.875164,-0.015484,0.902840,-0.000674,-0.007486,0.048970,0.050759,0.007597,0.070793,0.021346,-0.009511,-0.002632,0.212733,0.025446,,,,,,,,
