ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
489072305106092152!,system_08,0.000000,0.239891,,0.557703,0.148395,0.839953,0.710601,0.172609,0.000000,0.565352,0.333668,0.263589,0.454604,0.690018,0.761992,0.000000,0.000000,0.016112,1.348501,-0.713521,-1.157302,0.071447,-1.012023,-1.532084,2.264089
489072305106092152!,system_08,0.260221,0.420682,,0.584912,0.479954,0.591532,1.078712,-0.010282,0.030024,0.405804,-0.010100,0.237266,0.565041,0.602374,0.772689,0.077054,0.068558,0.016112,1.348501,-0.713521,-1.157302,0.071447,-1.012023,-1.532084,2.264089
489072305106092152!,system_08,0.588156,0.580481,,0.495613,0.710784,0.492919,1.530937,0.024842,-0.031878,0.137076,0.016158,0.326516,0.453616,0.521048,0.587213,0.037927,0.039493,0.016112,1.348501,-0.713521,-1.157302,0.071447,-1.012023,-1.532084,2.264089
489072305106092152!,system_08,1.001427,0.584416,,0.393187,1.003520,0.131415,2.357067,-0.009120,0.045829,-0.083118,-0.007150,0.402892,0.568711,0.239442,0.569620,0.063457,0.260515,,,,,,,,
489072305106092152!,system_08,1.522239,0.865765,,0.257096,0.992572,-0.017673,2.108108,-0.036127,0.026140,-0.045543,-0.007603,0.468744,0.328383,0.244729,0.485449,0.249737,0.308956,,,,,,,,
489072305106092152!,system_08,2.178578,0.603343,,0.031277,0.779952,0.118590,2.317417,0.031072,0.008932,-0.005542,0.017665,0.449730,0.257413,0.176653,0.256021,0.374168,0.352830,,,,,,,,
489072305106092152!,system_08,3.005710,0.736921,,0.162950,0.697510,-0.040665,2.187664,-0.004863,0.012909,-0.039322,-0.009764,0.284476,0.224264,0.045749,0.150455,0.375952,0.629761,,,,,,,,
489072305106092152!,system_08,4.048078,0.504265,,0.138148,0.717498,0.034469,2.405765,0.047937,0.065015,-0.010823,0.001874,0.357154,-0.007237,0.122196,0.268428,0.471848,0.608155,,,,,,,,
489072305106092152!,system_08,5.361692,0.435916,,0.017493,0.713792,-0.025407,2.242710,0.099630,0.068220,0.003130,-0.011429,0.247487,0.055494,0.068236,0.220051,0.462057,0.516567,,,,,,,,
489072305106092152!,system_08,7.017135,0.378721,,0.086828,0.835833,0.053373,2.162200,0.130410,0.097308,0.086566,-0.006382,0.168719,-0.035654,-0.067763,0.102377,0.597024,0.617875,,,,,,,,
489072305106092152!,system_08,9.103359,0.288241,,0.109439,0.739834,0.005932,1.874315,0.169420,0.132894,0.038944,0.011032,0.207117,0.016389,0.020664,0.058201,0.708065,0.418105,,,,,,,,
489072305106092152!,system_08,11.732462,0.302790,,-0.028499,0.737552,-0.021800,2.312149,0.170907,0.209044,-0.049518,-0.018960,0.117340,0.070966,0.041692,-0.183036,0.509544,0.533596,,,,,,,,
489072305106092152!,system_08,15.045711,0.009469,,0.194090,0.750776,0.036832,2.017357,0.153831,0.218068,-0.018784,0.011490,0.063782,-0.166971,0.004791,0.005641,0.713391,0.444818,,,,,,,,
489072305106092152!,system_08,19.221135,0.284541,,0.010712,0.712378,-0.055553,2.003399,0.145745,0.202354,-0.063262,-0.003762,0.252073,-0.027664,0.058246,-0.092361,0.612945,0.313012,,,,,,,,
489072305106092152!,system_08,24.483092,0.203157,,-0.042114,0.700005,0.032021,1.979853,0.158890,0.110442,0.021501,0.003102,0.187004,-0.018905,-0.029784,-0.020854,0.484091,0.243029,,,,,,,,
489072305106092152!,system_08,31.114318,0.197985,,0.018589,0.644485,-0.060105,2.355014,0.149759,0.079033,-0.011386,0.001952,0.190035,0.023938,0.063923,-0.066018,0.541233,0.102702,,,,,,,,
489072305106092152!,system_08,39.471125,0.071796,,-0.084586,0.667279,0.018353,2.252812,0.087497,0.053881,0.003213,0.012991,0.308632,-0.195189,0.078898,-0.069040,0.385892,0.089230,,,,,,,,
489072305106092152!,system_08,50.002546,0.055846,,0.060447,0.527424,0.021117,2.213695,0.042621,0.057855,0.000093,0.003653,0.435527,0.033608,-0.053085,-0.072658,0.372871,0.156582,,,,,,,,
489072305106092152!,system_08,63.274460,-0.117854,,0.134623,0.604793,0.077119,2.184659,0.109879,0.066788,-0.016321,0.007743,0.569290,0.037242,-0.021937,-0.042200,0.263387,0.051475,,,,,,,,
489072305106092152!,system_08,80.000000,-0.051542,,0.053924,0.665772,-0.105543,2.205950,-0.003924,0.035950,0.023392,-0.010837,0.650319,0.125341,-0.002543,-0.101501,0.047363,-0.012283,,,,,,,,
