ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1786409361331463033!,system_03,0.000000,0.047047,,0.315407,1.000000,0.348473,0.201076,0.402914,0.000000,0.107067,0.367092,0.173932,0.342062,0.076933,0.252152,0.000000,0.000000,1.437281,-0.502200,2.186623,1.008637,-1.044583,0.674627,-0.245396,-1.320427
1786409361331463033!,system_03,0.260221,0.102196,,0.781632,0.943068,0.859864,0.002133,0.975014,0.195483,0.478264,0.706946,0.234615,0.307681,0.085577,0.133416,-0.037391,0.058568,1.437281,-0.502200,2.186623,1.008637,-1.044583,0.674627,-0.245396,-1.320427
1786409361331463033!,system_03,0.588156,0.058887,,0.824267,0.780532,1.064211,0.017185,1.698339,0.241054,1.064586,1.078176,0.244929,0.250725,0.122358,0.378728,0.026413,0.072125,1.437281,-0.502200,2.186623,1.008637,-1.044583,0.674627,-0.245396,-1.320427
1786409361331463033!,system_03,1.001427,0.039102,,1.377205,0.784576,1.640070,-0.002138,2.501679,0.653936,1.845874,1.241692,0.319959,0.335593,0.066822,0.410906,0.003512,-0.036870,,,,,,,,
1786409361331463033!,system_03,1.522239,0.161111,,1.297131,0.615595,1.688263,-0.006660,2.506031,0.519776,1.860107,1.722205,0.267282,0.278763,0.182000,0.604780,0.008562,0.038211,,,,,,,,
1786409361331463033!,system_03,2.178578,0.101485,,1.336159,0.510101,1.792609,0.004322,2.187246,0.510417,1.521887,1.199935,0.404392,0.308261,0.295219,0.626793,-0.020418,0.047631,,,,,,,,
1786409361331463033!,system_03,3.005710,0.193911,,1.160182,0.450472,1.643173,0.015725,2.204479,0.462632,1.609206,1.189880,0.259595,0.251920,0.347773,0.636726,0.010522,0.031322,,,,,,,,
1786409361331463033!,system_03,4.048078,0.227315,,1.377506,0.447382,1.586351,0.022781,2.283417,0.298514,1.575811,0.701970,0.511675,0.203894,0.392801,0.953070,-0.004306,0.038477,,,,,,,,
1786409361331463033!,system_03,5.361692,0.230276,,1.113186,0.445768,1.805821,0.002849,2.004434,0.219972,0.990918,0.507123,0.471243,0.138762,0.429189,1.078784,-0.008933,0.095080,,,,,,,,
1786409361331463033!,system_03,7.017135,0.289747,,1.075488,0.331423,1.658759,-0.018792,1.870886,0.239487,1.197235,0.564625,0.394110,0.192741,0.416792,0.998932,0.035989,0.049183,,,,,,,,
1786409361331463033!,system_03,9.103359,0.318121,,0.705444,0.154880,1.663832,0.019202,2.148560,0.154600,0.940580,0.489762,0.616765,0.093347,0.401728,1.047239,0.076252,0.170733,,,,,,,,
1786409361331463033!,system_03,11.732462,0.238895,,1.080415,0.303702,1.690230,-0.006349,1.878431,0.072125,0.894244,0.111562,0.604247,0.106847,0.349187,1.073110,0.077985,0.235400,,,,,,,,
1786409361331463033!,system_03,15.045711,0.245793,,0.956457,-0.085647,1.668869,0.008992,1.756757,0.025616,0.467026,0.402248,0.642155,0.066851,0.297181,1.152700,0.106701,0.277734,,,,,,,,
1786409361331463033!,system_03,19.221135,0.253274,,0.924653,0.040623,1.788504,0.002390,2.093352,0.068246,0.823666,0.020558,0.600982,0.077486,0.276310,1.165356,0.098703,0.321184,,,,,,,,
1786409361331463033!,system_03,24.483092,0.204193,,1.089650,0.106823,1.849404,-0.000786,1.549075,0.030949,0.656054,0.335695,0.552610,0.024436,0.210424,0.934776,0.155084,0.324032,,,,,,,,
1786409361331463033!,system_03,31.114318,0.162903,,1.006635,0.075128,1.691063,-0.005290,2.022927,0.139620,0.447214,0.237598,0.589476,0.035468,0.200024,0.820661,0.189567,0.414804,,,,,,,,
1786409361331463033!,system_03,39.471125,0.140447,,0.991664,0.114471,1.811697,0.004629,2.044849,0.217566,0.689995,0.192296,0.586711,0.002933,0.231141,1.030786,0.189455,0.354795,,,,,,,,
1786409361331463033!,system_03,50.002546,0.070553,,0.847968,0.103801,1.915116,-0.012646,1.639948,0.095458,0.505978,-0.119247,0.566531,0.000249,0.177913,0.727046,0.160306,0.304441,,,,,,,,
1786409361331463033!,system_03,63.274460,0.092546,,0.940134,0.152449,1.577841,0.014102,1.842611,0.101420,0.557533,-0.011343,0.530933,0.010186,0.107441,0.706166,0.136725,0.273987,,,,,,,,
1786409361331463033!,system_03,80.000000,0.180889,,0.904364,0.008321,1.717277,0.000299,1.989968,-0.132057,0.239651,0.233795,0.598162,-0.029869,0.166852,0.699877,0.127839,0.175771,,,,,,,,
