ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
758485693908020296!,system_08,0.000000,0.778588,,0.596529,0.238998,0.338051,0.889549,0.000000,1.000000,0.746932,0.385959,0.355738,0.867307,0.731288,0.642836,0.000000,0.000000,-0.025873,-1.239160,-0.391142,-0.549787,-0.335790,-0.076893,-0.667879,0.057754
758485693908020296!,system_08,0.260221,0.927534,,0.580869,0.016897,0.266896,0.449229,-0.006285,0.934217,0.581393,0.196690,0.276981,0.717065,0.654579,0.681345,0.114373,0.033036,-0.025873,-1.239160,-0.391142,-0.549787,-0.335790,-0.076893,-0.667879,0.057754
758485693908020296!,system_08,0.588156,0.996060,,0.524076,-0.004086,0.132029,0.132645,-0.011271,0.754289,0.339002,-0.010080,0.224045,0.507795,0.451941,0.472781,0.099608,0.279429,-0.025873,-1.239160,-0.391142,-0.549787,-0.335790,-0.076893,-0.667879,0.057754
758485693908020296!,system_08,1.001427,1.098829,,0.477960,-0.016259,0.130660,0.152267,0.009357,0.497744,0.196334,0.059521,0.205367,0.440831,0.243668,0.383372,0.206974,0.277484,,,,,,,,
758485693908020296!,system_08,1.522239,0.991384,,0.492821,0.007869,0.103320,-0.053765,-0.009138,0.507340,0.163923,-0.003628,0.153306,0.219602,0.217654,0.365431,0.255038,0.484013,,,,,,,,
758485693908020296!,system_08,2.178578,1.202840,,0.499874,0.023340,0.088869,-0.128587,0.009862,0.520793,0.268451,0.022472,0.084076,0.166125,0.300822,0.140176,0.258256,0.371570,,,,,,,,
758485693908020296!,system_08,3.005710,1.317398,,0.512954,-0.008888,0.028721,0.068349,0.052872,0.454754,0.216566,0.021675,-0.018274,0.190947,0.058034,0.114638,0.239749,0.542853,,,,,,,,
758485693908020296!,system_08,4.048078,1.353410,,0.505157,0.030083,0.089913,-0.178781,0.047186,0.539791,0.218670,0.000505,0.012367,-0.025537,0.007573,-0.026395,0.339336,0.607090,,,,,,,,
758485693908020296!,system_08,5.361692,1.322939,,0.543106,0.054707,0.103745,0.040623,0.029814,0.459959,0.190009,-0.016298,0.074773,0.020077,0.030844,-0.037105,0.319902,0.622438,,,,,,,,
758485693908020296!,system_08,7.017135,1.269513,,0.544822,0.062130,0.106330,-0.007001,0.023388,0.503409,0.124401,0.017251,0.032763,-0.066340,0.172650,0.008881,0.289695,0.415561,,,,,,,,
758485693908020296!,system_08,9.103359,1.463544,,0.524622,0.049106,0.132212,-0.045691,0.080338,0.533665,0.300342,0.021353,0.045764,-0.090124,0.018975,-0.118902,0.275323,0.480255,,,,,,,,
758485693908020296!,system_08,11.732462,1.466371,,0.516055,0.049059,0.105695,0.010795,0.067272,0.506012,0.271748,0.002921,0.053581,0.130572,-0.062536,0.008077,0.217248,0.443045,,,,,,,,
758485693908020296!,system_08,15.045711,1.395646,,0.498800,0.036169,0.060651,0.044290,0.067430,0.494125,0.156047,0.016433,0.030213,-0.021603,0.087172,0.035398,0.321261,0.406445,,,,,,,,
758485693908020296!,system_08,19.221135,1.561588,,0.522056,0.051484,0.090521,0.040357,0.040560,0.492543,0.157065,0.006248,-0.004991,-0.127072,-0.031127,0.005301,0.333979,0.445573,,,,,,,,
758485693908020296!,system_08,24.483092,1.375098,,0.523857,0.055930,0.105326,-0.029927,0.021235,0.540896,0.198481,-0.011280,0.054197,0.015998,-0.049367,-0.022770,0.337684,0.194387,,,,,,,,
758485693908020296!,system_08,31.114318,1.438769,,0.509487,0.057924,0.094544,-0.093681,0.034601,0.483804,0.261358,-0.041697,-0.018030,0.125605,0.130274,0.115331,0.340928,0.116201,,,,,,,,
758485693908020296!,system_08,39.471125,1.451963,,0.543440,0.022627,0.072746,-0.061885,0.024740,0.514444,0.152262,0.011634,-0.024311,-0.000595,-0.136626,0.027285,0.222159,0.077450,,,,,,,,
758485693908020296!,system_08,50.002546,1.389953,,0.537014,0.033371,0.122902,-0.051419,0.030933,0.437964,0.216420,0.003304,-0.022907,0.023312,0.118004,0.043738,0.315215,0.145104,,,,,,,,
758485693908020296!,system_08,63.274460,1.274125,,0.532321,0.023622,0.085100,-0.085922,-0.010545,0.430196,0.219191,0.033783,0.005830,0.043643,-0.072164,-0.023779,0.325329,-0.007674,,,,,,,,
758485693908020296!,system_08,80.000000,0.987706,,0.545855,0.050212,0.087339,0.079696,0.013743,0.412262,0.190022,-0.048666,-0.014799,-0.066258,-0.094461,0.043635,0.276742,0.022611,,,,,,,,
