ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
2064384701569043593!,system_08,0.000000,0.939205,,0.500792,0.805666,0.785089,0.823521,0.577839,0.000000,0.137653,0.883507,0.573737,0.674286,0.838434,0.896741,0.000000,0.000000,1.935008,-0.608396,0.628574,-1.542187,1.167705,-0.107012,0.744533,-1.422971
2064384701569043593!,system_08,0.260221,0.951827,,1.445601,0.585724,1.164504,0.468139,0.756971,-0.006890,0.421816,0.474928,0.571760,0.545460,0.778751,0.779882,0.081818,0.301187,1.935008,-0.608396,0.628574,-1.542187,1.167705,-0.107012,0.744533,-1.422971
2064384701569043593!,system_08,0.588156,0.950824,,1.435927,0.193207,1.866491,-0.027430,1.152977,0.002315,0.652254,-0.061352,0.503927,0.685441,0.660218,0.590243,0.340262,0.385278,1.935008,-0.608396,0.628574,-1.542187,1.167705,-0.107012,0.744533,-1.422971
2064384701569043593!,system_08,1.001427,0.883851,,2.655522,-0.020222,2.981128,0.093279,1.537361,0.001552,0.918586,-0.063073,0.447536,0.498476,0.480203,0.663830,0.440059,0.268943,,,,,,,,
2064384701569043593!,system_08,1.522239,1.057430,,2.265668,0.037085,2.783345,-0.088518,1.267943,0.004372,0.994876,-0.050947,0.373095,0.270697,0.280226,0.455871,0.434166,0.625005,,,,,,,,
2064384701569043593!,system_08,2.178578,1.100061,,2.626088,0.060081,2.614381,0.023507,1.371427,0.030955,1.042153,0.008645,0.246442,0.201641,0.113325,0.324775,0.429113,0.764508,,,,,,,,
2064384701569043593!,system_08,3.005710,0.924766,,2.505937,0.063011,2.690691,-0.062330,1.285040,0.030444,1.065267,-0.001889,0.021233,0.004767,0.146951,0.265296,0.774795,0.841980,,,,,,,,
2064384701569043593!,system_08,4.048078,0.814279,,2.661617,-0.018581,2.994660,0.012987,1.379245,0.037315,0.930230,-0.050062,0.154035,0.042631,0.079939,0.011944,0.628092,0.707541,,,,,,,,
2064384701569043593!,system_08,5.361692,0.898607,,2.424941,0.101649,2.675616,-0.005991,1.311962,0.061307,0.938699,-0.124420,0.092397,0.084593,0.095331,0.009549,0.696527,0.898457,,,,,,,,
2064384701569043593!,system_08,7.017135,1.057292,,2.510453,-0.011351,2.504548,-0.043548,1.492441,0.019039,1.060778,-0.036286,0.087498,0.115102,-0.056249,-0.225680,0.678470,0.689245,,,,,,,,
2064384701569043593!,system_08,9.103359,0.971820,,2.647601,0.096604,2.768586,0.016625,1.437028,0.050623,0.967308,-0.093570,0.020839,0.010120,0.099586,-0.031276,0.666835,0.707702,,,,,,,,
2064384701569043593!,system_08,11.732462,0.659541,,2.573816,0.180579,2.656892,-0.079153,1.306470,0.029360,1.055281,0.002079,0.032628,-0.071191,-0.054639,0.045967,0.701870,0.534767,,,,,,,,
2064384701569043593!,system_08,15.045711,1.131597,,2.237965,-0.085169,2.553305,0.019633,1.452129,0.022561,1.002241,-0.002526,-0.049584,0.097664,0.003520,0.023973,0.727613,0.482109,,,,,,,,
2064384701569043593!,system_08,19.221135,0.843400,,2.529187,0.104849,2.863411,-0.033487,1.454840,0.000470,1.070981,0.020632,0.071801,0.010856,0.026769,0.118371,0.734698,0.444107,,,,,,,,
2064384701569043593!,system_08,24.483092,0.913417,,2.539482,0.090767,2.832696,-0.000290,1.328433,0.012792,1.028623,-0.058913,0.110881,-0.122311,-0.140363,0.030906,0.632917,0.224044,,,,,,,,
2064384701569043593!,system_08,31.114318,0.556484,,2.650161,0.072041,2.742439,-0.043793,1.376950,0.013294,1.049273,0.032716,0.027307,-0.130004,-0.022375,0.079298,0.695937,0.323307,,,,,,,,
2064384701569043593!,system_08,39.471125,0.490925,,2.279228,-0.007146,2.649858,-0.031027,1.336249,0.013085,0.959198,0.082079,0.043077,-0.030101,0.021005,-0.003047,0.603201,0.168043,,,,,,,,
2064384701569043593!,system_08,50.002546,0.120377,,2.784496,-0.049703,2.605420,-0.051607,1.445564,-0.018366,1.093713,-0.018982,0.322107,-0.015626,-0.029216,-0.069252,0.513052,0.157185,,,,,,,,
2064384701569043593!,system_08,63.274460,0.039118,,2.046004,0.038018,2.770492,-0.082195,1.363824,-0.009313,0.946110,-0.068460,0.266653,0.032185,-0.011864,0.145778,0.490523,0.050500,,,,,,,,
2064384701569043593!,system_08,80.000000,0.030670,,2.864533,-0.033666,2.629904,-0.005174,1.351950,-0.009829,1.086374,0.055370,0.630778,-0.049841,0.079223,-0.102239,0.364264,-0.028496,,,,,,,,
