ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1972585424809989965!,system_07,0.000000,1.000000,,0.147219,0.786309,0.679769,0.518641,0.593461,0.593453,0.461810,0.558023,0.844525,0.137111,0.000000,0.524798,0.000000,0.000000,0.343242,0.945433,-0.489019,0.121725,-0.755893,-0.483859,0.323195,0.555022
1972585424809989965!,system_07,0.260221,1.030504,,0.206991,0.919469,0.864385,0.809505,0.361474,0.664250,0.283326,0.526063,0.789144,0.156964,0.013015,0.509112,0.019430,0.067549,0.343242,0.945433,-0.489019,0.121725,-0.755893,-0.483859,0.323195,0.555022
1972585424809989965!,system_07,0.588156,0.813468,,0.190129,1.172527,0.805773,1.002025,0.322785,0.685079,0.000766,0.507993,0.611235,0.244752,0.022941,0.469654,0.239411,0.162421,0.343242,0.945433,-0.489019,0.121725,-0.755893,-0.483859,0.323195,0.555022
1972585424809989965!,system_07,1.001427,0.738073,,0.222674,1.476206,0.774892,1.373430,0.090578,0.778506,0.031739,0.531818,0.664739,0.297281,0.054344,0.395924,0.353080,0.150591,,,,,,,,
1972585424809989965!,system_07,1.522239,0.405955,,0.121037,1.446957,0.462895,1.060651,0.071910,0.764974,-0.037925,0.523454,0.607160,0.525228,0.073011,0.281080,0.451584,0.196592,,,,,,,,
1972585424809989965!,system_07,2.178578,0.557525,,0.106685,1.403478,0.477445,0.940087,0.051388,0.721902,0.037310,0.525616,0.560520,0.363313,0.101772,0.290410,0.625010,0.267522,,,,,,,,
1972585424809989965!,system_07,3.005710,0.606224,,0.090348,1.352360,0.326298,0.703338,0.013437,0.689120,0.004318,0.519922,0.431325,0.409427,0.091918,0.196376,0.671306,0.292759,,,,,,,,
1972585424809989965!,system_07,4.048078,0.801540,,0.016415,1.373570,0.212350,0.700100,0.182085,0.723945,0.009839,0.528392,0.387754,0.260461,0.054303,0.068473,0.790518,0.442648,,,,,,,,
1972585424809989965!,system_07,5.361692,0.687079,,0.031176,1.466306,0.029515,0.605884,0.063863,0.748359,-0.010187,0.517968,0.345254,0.214362,0.036633,0.128227,0.815992,0.417537,,,,,,,,
1972585424809989965!,system_07,7.017135,0.786338,,0.108233,1.311002,-0.013719,0.561502,0.091232,0.750366,-0.034334,0.514589,0.391303,0.053606,0.054572,0.096434,0.696814,0.405300,,,,,,,,
1972585424809989965!,system_07,9.103359,0.737498,,0.043901,1.343132,0.116571,0.517497,0.035603,0.706862,0.018105,0.524049,0.184188,-0.000102,0.035360,-0.099265,0.818885,0.442803,,,,,,,,
1972585424809989965!,system_07,11.732462,0.381162,,0.107450,1.251869,-0.001663,0.528174,0.020647,0.724556,0.017294,0.520014,0.224064,0.057669,0.045260,0.034665,0.957586,0.378257,,,,,,,,
1972585424809989965!,system_07,15.045711,0.454621,,-0.003569,1.278058,-0.191801,0.447845,0.081745,0.739497,0.007836,0.492681,0.184083,-0.079204,0.027425,0.029463,1.013080,0.253211,,,,,,,,
1972585424809989965!,system_07,19.221135,0.372969,,0.097818,1.354204,-0.085169,0.477470,-0.026480,0.714159,-0.005240,0.531023,0.229619,-0.036620,0.043417,0.017827,0.823680,0.292948,,,,,,,,
1972585424809989965!,system_07,24.483092,0.401803,,0.060093,1.319767,-0.051884,0.500352,0.041939,0.758597,0.047197,0.523440,0.213523,-0.028762,0.053966,0.058880,0.955411,0.191166,,,,,,,,
1972585424809989965!,system_07,31.114318,0.220326,,0.024007,1.330713,0.127951,0.498844,0.059895,0.662148,0.038550,0.523263,0.304135,0.004244,0.047018,-0.036197,0.925801,0.082165,,,,,,,,
1972585424809989965!,system_07,39.471125,-0.075849,,0.047272,1.355745,-0.138919,0.389969,0.082267,0.682120,0.030592,0.529104,0.342727,0.042694,-0.002207,0.068840,0.670039,0.138128,,,,,,,,
1972585424809989965!,system_07,50.002546,0.156407,,0.021813,1.356450,0.066455,0.443517,-0.002632,0.671061,0.013689,0.514374,0.655550,-0.011736,-0.010763,-0.042950,0.454111,0.013577,,,,,,,,
1972585424809989965!,system_07,63.274460,-0.134532,,0.034352,1.394615,-0.007658,0.519316,-0.005095,0.649140,0.101014,0.509059,0.894834,0.065431,-0.025251,-0.016888,0.283510,-0.001285,,,,,,,,
1972585424809989965!,system_07,80.000000,0.037383,,0.000733,1.389930,0.106621,0.549582,0.013583,0.678488,0.012766,0.528751,0.995212,-0.030197,0.029579,0.008170,0.137313,0.063129,,,,,,,,
