ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
1411494676358686103!,system_05,0.000000,0.645960,,0.572408,0.289980,0.057086,0.541679,0.150916,0.570973,0.437247,0.178421,0.001353,0.273844,0.849072,0.528846,0.000000,0.000000,0.431686,-1.294700,-1.330521,-1.244612,-2.247789,-0.205212,-1.545946,0.013236
1411494676358686103!,system_05,0.260221,0.554561,,0.506489,0.009954,0.066713,0.165458,0.028017,0.272184,0.000906,0.012333,-0.001313,0.284173,0.793721,0.467642,0.016846,0.038634,0.431686,-1.294700,-1.330521,-1.244612,-2.247789,-0.205212,-1.545946,0.013236
1411494676358686103!,system_05,0.588156,0.920155,,0.483333,0.009502,0.068123,0.007182,0.001226,-0.025525,-0.004018,0.003185,0.010768,0.265855,0.693619,0.454454,-0.002267,0.061194,0.431686,-1.294700,-1.330521,-1.244612,-2.247789,-0.205212,-1.545946,0.013236
1411494676358686103!,system_05,1.001427,0.941881,,0.430318,-0.000150,0.104543,0.028484,-0.000353,-0.047936,-0.009665,-0.009400,0.003875,0.179523,0.485898,0.344674,0.020618,0.168842,,,,,,,,
1411494676358686103!,system_05,1.522239,0.811788,,0.414739,-0.007372,0.074019,-0.050646,0.020174,0.028586,0.009488,0.009612,0.025197,0.079981,0.434319,0.128508,-0.018966,0.268427,,,,,,,,
1411494676358686103!,system_05,2.178578,1.193861,,0.418912,0.005965,0.088673,0.028226,0.041078,0.007152,-0.021832,-0.012104,-0.009410,0.054777,0.463278,0.134525,0.006387,0.291287,,,,,,,,
1411494676358686103!,system_05,3.005710,1.274066,,0.434443,0.002815,0.105676,0.013434,0.033700,0.014911,0.003269,-0.022205,0.022719,0.021733,0.069035,0.138397,0.031700,0.322674,,,,,,,,
1411494676358686103!,system_05,4.048078,0.984528,,0.476795,0.020133,0.122509,0.005091,0.047888,0.021606,0.001386,0.005999,0.004964,0.074081,0.106326,0.071036,0.002000,0.416315,,,,,,,,
1411494676358686103!,system_05,5.361692,1.184910,,0.436934,-0.005643,0.088389,-0.039928,0.054714,0.133355,0.009110,0.005047,0.005264,0.051119,0.182625,0.072189,0.001734,0.389260,,,,,,,,
1411494676358686103!,system_05,7.017135,1.064435,,0.461756,0.015783,0.101979,0.036065,0.104809,0.127782,0.003630,-0.008152,0.003743,0.049455,0.010567,0.031967,0.004855,0.404528,,,,,,,,
1411494676358686103!,system_05,9.103359,1.082242,,0.386870,0.008106,0.084149,-0.004071,0.098553,0.159759,0.001678,-0.022178,0.004694,0.025309,0.171820,0.051949,0.009665,0.332745,,,,,,,,
1411494676358686103!,system_05,11.732462,1.296093,,0.416118,0.004154,0.089658,-0.008326,0.163998,0.171887,0.019685,0.003327,-0.003243,0.009634,-0.107891,0.062702,0.003777,0.360221,,,,,,,,
1411494676358686103!,system_05,15.045711,1.157222,,0.433712,-0.007436,0.094664,0.065351,0.147593,0.147800,-0.011790,-0.010138,-0.005661,-0.006202,0.137118,-0.050983,0.016089,0.283227,,,,,,,,
1411494676358686103!,system_05,19.221135,1.432207,,0.439728,-0.004882,0.118652,0.008721,0.167874,0.131228,0.000848,-0.005190,-0.006448,-0.077495,0.045399,-0.002392,-0.005776,0.213709,,,,,,,,
1411494676358686103!,system_05,24.483092,1.468496,,0.435852,0.008563,0.075994,-0.034589,0.185071,0.152824,0.004779,-0.004279,-0.003096,-0.000102,0.037768,0.018271,0.015418,0.156847,,,,,,,,
1411494676358686103!,system_05,31.114318,1.410494,,0.419637,-0.000175,0.076991,-0.014440,0.141950,0.134158,-0.004845,0.014116,-0.004179,-0.005919,-0.056039,0.034878,-0.000568,0.144848,,,,,,,,
1411494676358686103!,system_05,39.471125,1.410801,,0.431336,-0.000584,0.114438,0.000421,0.130929,0.063808,0.003734,-0.000846,-0.000460,0.074601,0.097860,-0.045392,0.014535,0.040061,,,,,,,,
1411494676358686103!,system_05,50.002546,1.544769,,0.420854,0.002313,0.112048,0.045179,0.109865,0.035306,0.010934,-0.010904,-0.009537,-0.012558,0.052346,0.019874,0.022876,0.081722,,,,,,,,
1411494676358686103!,system_05,63.274460,1.718171,,0.428337,-0.004239,0.096065,-0.000288,0.032650,0.030140,0.002796,-0.007985,0.003765,-0.003342,-0.084151,-0.038276,0.010061,0.048825,,,,,,,,
1411494676358686103!,system_05,80.000000,1.764579,,0.439540,0.013035,0.073469,-0.003978,0.066721,0.093368,-0.010928,0.010350,0.004132,-0.008860,-0.096314,0.047926,-0.004856,-0.011171,,,,,,,,
