ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
504566955364908841!,system_02,0.000000,0.489688,,0.530579,0.664545,0.375435,0.094641,0.756105,0.481384,0.393089,0.474336,0.135248,0.027698,0.195073,0.243646,0.000000,0.000000,0.924892,-0.629860,-1.181394,-0.692133,0.450268,1.428890,0.070935,-0.376638
504566955364908841!,system_02,0.260221,0.507694,,0.783227,0.669578,0.690767,-0.005152,0.434899,0.346250,0.098919,0.368959,0.132341,0.035054,0.227861,0.266606,-0.002912,0.000551,0.924892,-0.629860,-1.181394,-0.692133,0.450268,1.428890,0.070935,-0.376638
504566955364908841!,system_02,0.588156,0.484334,,1.265912,0.517464,1.048384,-0.004228,0.051738,0.028472,0.033964,0.257180,0.152242,0.028487,0.214868,0.244016,0.003654,-0.027957,0.924892,-0.629860,-1.181394,-0.692133,0.450268,1.428890,0.070935,-0.376638
504566955364908841!,system_02,1.001427,0.470954,,1.555418,0.276800,1.324131,0.021637,-0.088125,-0.013243,0.004647,0.157433,0.084341,0.010188,0.202325,0.197836,0.002114,-0.015657,,,,,,,,
504566955364908841!,system_02,1.522239,0.466962,,1.505865,0.267065,1.319100,0.007453,-0.048272,0.004003,-0.021639,0.196846,0.149196,0.043377,0.247706,0.248030,-0.030399,0.020503,,,,,,,,
504566955364908841!,system_02,2.178578,0.433091,,1.501394,0.180926,1.362488,0.002073,0.022519,0.117541,-0.007843,0.092787,0.158646,0.031534,0.189521,0.216880,-0.005417,0.037339,,,,,,,,
504566955364908841!,system_02,3.005710,0.492440,,1.430333,0.303595,1.339615,0.017195,0.012946,0.030564,-0.003514,0.186956,0.135104,0.033346,0.172010,0.234872,-0.008235,0.007595,,,,,,,,
504566955364908841!,system_02,4.048078,0.477465,,1.253083,0.181613,1.356622,-0.011939,-0.027289,0.052747,0.027734,0.099322,0.200953,0.036950,0.172014,0.247888,-0.000863,-0.001216,,,,,,,,
504566955364908841!,system_02,5.361692,0.471669,,1.388660,0.320264,1.371836,0.001847,0.019423,0.016298,0.025335,0.158081,0.238051,0.021473,0.153670,0.234682,0.015114,0.039893,,,,,,,,
504566955364908841!,system_02,7.017135,0.539586,,1.422948,0.225040,1.127982,-0.005727,-0.008855,-0.011272,0.044559,0.103936,0.260625,0.015328,0.147887,0.227705,0.055209,0.018179,,,,,,,,
504566955364908841!,system_02,9.103359,0.467566,,1.348028,0.220052,1.372238,0.001388,-0.103366,0.065749,-0.010450,0.156237,0.328495,0.031530,0.118580,0.182352,0.002295,0.046914,,,,,,,,
504566955364908841!,system_02,11.732462,0.501746,,1.458901,0.273786,1.403734,-0.001539,-0.053418,0.086041,-0.021963,0.097191,0.315804,0.003883,0.114295,0.166646,0.037894,0.038148,,,,,,,,
504566955364908841!,system_02,15.045711,0.512485,,1.178589,0.078121,1.346225,-0.000187,0.017976,-0.018664,-0.021140,0.094951,0.365591,0.004009,0.126523,0.156506,0.031779,0.059657,,,,,,,,
504566955364908841!,system_02,19.221135,0.392984,,1.359840,0.131542,1.309121,0.013301,-0.029891,0.048465,0.059588,0.098743,0.283434,0.032215,0.057985,0.169656,0.069049,0.041280,,,,,,,,
504566955364908841!,system_02,24.483092,0.324815,,1.316854,0.192331,1.447809,0.003222,-0.103429,0.048239,0.013116,0.070039,0.360041,-0.014243,0.123735,0.133161,0.112153,0.045052,,,,,,,,
504566955364908841!,system_02,31.114318,0.314597,,1.212443,0.093662,1.425601,0.002733,0.069297,0.003896,-0.032789,0.131091,0.314267,0.012680,0.005515,0.132063,0.085069,0.071718,,,,,,,,
504566955364908841!,system_02,39.471125,0.317226,,1.335145,0.125432,1.407684,0.005498,0.015264,0.027749,0.007471,0.147145,0.349580,0.016218,0.014130,0.158278,0.117773,0.023372,,,,,,,,
504566955364908841!,system_02,50.002546,0.263719,,1.323493,0.134287,1.260963,-0.004245,0.188340,0.125302,-0.007863,0.205044,0.348213,0.000956,0.066146,0.111109,0.084127,0.042390,,,,,,,,
504566955364908841!,system_02,63.274460,0.153003,,1.147275,0.145926,1.297604,0.010778,0.127067,0.143869,0.021333,0.173144,0.362745,-0.002718,0.016157,0.148864,0.071419,0.037651,,,,,,,,
504566955364908841!,system_02,80.000000,0.199717,,1.197692,-0.006371,1.282871,0.004309,0.090183,0.148647,0.002833,0.139874,0.395232,0.016167,0.029926,0.062806,0.090972,0.017910,,,,,,,,
